61,49,32,73,40,81,51,84,54,76,19,98,65,92,86,71
45,37,53,96,19,11,51,87,44,15,6,70,97,37,16,92
97,44,64,81,79,92,93,19,22,51,94,91,50,1,77,61
64,16,9,40,12,38,71,3,4,27,89,34,79,9,16,3
75,78,45,20,68,95,93,79,75,34,66,71,37,38,55,92
18,69,46,55,40,96,79,53,27,3,68,7,6,70,57,48
38,23,35,72,76,29,46,28,93,81,69,10,5,98,30,45
45,15,73,79,67,58,79,59,71,67,46,15,68,95,1,20
10,70,31,66,47,5,43,10,99,84,12,8,34,39,59,63
94,17,60,9,65,10,80,9,34,79,56,94,19,85,14,15
43,82,86,28,10,68,24,2,62,38,27,76,15,90,15,16
95,39,52,44,19,43,82,16,47,58,94,57,14,89,94,68
4,48,33,61,22,50,20,84,52,91,36,28,12,72,75,94
5,4,57,2,83,48,23,51,60,21,60,84,90,81,43,79
99,74,91,6,44,99,51,20,45,52,5,81,40,43,78,27
77,52,6,75,73,44,35,47,9,76,32,13,80,12,34,80
14,9,58,32,56,68,75,24,85,92,90,30,90,55,34,43
29,67,62,78,15,23,29,64,27,73,31,64,2,37,38,65
7,24,24,90,48,56,95,44,56,49,70,80,60,57,47,16
76,97,21,98,65,51,82,88,17,97,52,37,37,80,81,33
58,89,53,41,55,50,47,46,7,77,63,88,50,34,90,55
35,86,19,17,57,78,60,97,32,72,54,70,31,13,1,37
54,31,11,29,4,57,74,72,21,18,56,49,80,43,13,27
81,73,74,56,62,17,49,20,24,84,32,13,23,53,91,17
90,69,49,18,35,76,3,40,89,94,80,22,52,46,41,53
25,8,96,31,55,64,14,24,71,17,65,3,60,73,27,22
35,29,19,40,31,45,15,60,11,42,72,45,80,12,70,76
72,95,84,62,11,18,3,47,20,8,79,71,10,57,32,66
69,37,49,67,82,61,17,48,64,6,5,75,30,61,28,23
37,2,59,7,87,31,40,84,10,23,64,68,47,36,92,55
14,18,3,84,73,96,66,26,8,25,83,25,2,33,34,6
83,87,97,81,64,60,70,43,30,67,41,65,38,16,37,69
50,57,6,16,84,68,49,55,19,95,88,33,1,4,50,11
13,60,41,6,23,12,45,40,33,21,13,45,46,86,17,50
26,40,13,73,46,88,53,25,15,96,47,89,52,49,91,3
84,73,93,46,65,84,10,34,14,37,41,84,76,98,73,95
97,78,22,81,83,48,21,21,18,41,24,27,49,40,12,20
18,70,4,64,31,99,72,78,42,81,24,98,85,52,51,46
81,62,76,96,99,45,94,31,31,64,99,89,2,43,43,13
38,4,34,93,3,77,2,22,36,57,57,41,90,18,66,74
18,8,56,95,8,56,87,90,87,1,17,48,31,61,95,74
24,92,87,42,18,70,41,49,48,33,76,9,54,60,83,78
18,94,3,5,27,25,63,88,80,54,50,31,90,29,58,18
62,77,67,81,19,94,93,80,95,53,45,50,97,62,70,83
46,61,47,3,31,95,83,79,94,19,81,66,32,33,67,52
37,81,40,94,9,30,63,17,18,32,63,29,42,85,14,83
24,67,21,56,16,15,12,75,15,26,81,91,23,73,68,29
84,39,93,90,41,11,98,23,40,12,78,90,12,34,25,20
1,71,78,17,1,79,66,69,78,14,48,63,68,49,23,64
6,99,73,31,29,80,20,49,5,71,12,99,3,49,70,56
51,86,83,20,7,15,45,64,34,89,7,87,79,18,18,70
5,25,60,20,53,39,71,6,95,3,39,3,92,21,1,41
52,59,24,98,70,17,3,31,96,75,29,62,59,93,78,89
43,92,4,15,25,19,91,82,20,89,51,41,8,53,29,83
97,34,46,11,58,43,10,30,78,13,86,91,59,50,26,69
24,53,83,48,44,5,43,98,34,83,43,2,31,37,95,98
77,94,4,17,21,44,27,76,25,18,45,30,15,67,19,30
44,38,33,59,1,11,68,17,46,34,65,14,49,20,83,48
13,50,64,16,20,6,7,34,83,98,78,3,74,17,49,87
90,11,21,79,41,74,69,82,30,64,11,38,79,13,18,89
8,29,90,20,39,83,99,72,90,62,3,57,33,12,10,26
77,63,4,50,11,2,58,33,95,57,15,18,98,80,68,17
63,42,26,84,86,71,35,3,90,43,77,35,50,94,27,18
89,94,17,36,20,28,39,12,87,83,28,37,92,11,91,67
96,5,23,60,87,77,16,22,44,17,82,37,51,41,82,73
48,97,71,70,53,11,20,53,10,18,48,21,12,10,57,42
58,60,59,81,90,51,83,84,54,43,15,61,7,41,25,83
45,78,53,35,1,41,81,16,55,8,45,94,31,9,54,73
36,64,72,25,9,45,76,5,37,50,19,10,59,65,75,6
60,14,75,99,63,54,47,59,18,86,66,11,19,36,26,75
25,95,35,75,4,99,93,56,47,68,29,85,31,27,83,1
5,99,84,82,59,90,55,48,11,85,19,82,16,26,78,18
27,9,91,81,84,43,90,99,30,51,26,70,10,41,58,86
51,42,26,65,64,33,91,48,35,66,59,42,87,91,80,19
54,30,17,92,80,1,71,19,19,26,28,59,14,71,35,92
55,31,36,74,54,51,36,54,21,20,72,84,91,35,50,34
38,84,48,70,70,70,66,3,1,44,78,60,42,80,39,83
68,55,73,21,60,29,20,67,97,16,11,52,51,59,66,10
85,50,65,23,58,14,58,4,55,69,7,37,86,70,19,78
44,34,48,36,1,88,62,8,84,39,98,96,5,45,49,33
68,41,66,36,25,33,81,18,36,1,86,69,35,11,62,98
16,9,67,49,41,58,51,56,94,13,41,76,41,41,66,25
9,52,22,31,49,6,63,75,13,74,71,20,81,68,63,61
69,70,11,60,68,95,43,57,19,38,52,15,55,63,60,43
34,46,88,7,83,28,5,50,98,62,92,90,37,42,11,1
7,83,88,58,72,12,2,27,44,96,42,20,70,48,82,14
56,93,33,25,45,51,87,5,29,37,53,55,54,89,17,45
67,74,90,48,54,46,74,43,90,1,57,62,1,86,84,88
27,71,90,56,54,89,86,81,69,97,92,42,96,92,24,74
22,33,8,25,87,43,11,3,25,9,24,9,96,52,45,75
30,6,66,81,35,90,49,97,56,95,29,51,92,91,10,62
31,93,31,7,79,70,27,26,62,15,75,52,81,61,81,82

The initial sequence dependent setup time of each job processed on machine 1.
(Where rows denote jobs: 1 to 140 and columns denote jobs: 0 to 140.For example:The value of Sijk is in row j,column i+1.)
28,45,35,74,88,74,86,73,40,50,55,74,24,78,1,35,82,80,34,19,2,97,31,75,97,21,48,2,61,26,45,28,3,25,25,13,37,52,70,90,51,25,5,75,66,38,67,57,33,22,18,91,22,98,37,57,14,20,29,18,10,51,44,12,30,52,9,98,29,96,97,85,89,53,44,23,62,60,82,75,81,51,40,43,41,77,64,99,40,34,17,63,98,3,72,48,7,53,36,4,68,46,36,81,54,1,71,28,80,40,74,60,31,72,43,20,10,90,77,73,16,48,9,55,34,86,69,80,44,12,1,93,5,83,2,16,42,91,97,39,3
67,53,2,7,86,76,8,26,99,45,5,68,70,71,70,69,54,33,4,64,87,11,67,4,49,30,80,36,17,97,96,56,23,39,71,55,61,62,40,61,79,16,56,36,18,76,83,39,95,30,24,14,34,97,33,55,62,26,51,12,85,73,26,94,36,56,3,62,32,36,65,93,1,42,60,88,43,83,9,45,17,48,62,47,62,11,15,85,30,8,71,21,28,94,59,67,17,78,23,98,33,54,54,5,17,66,63,98,7,95,15,41,38,26,14,44,57,68,48,27,55,20,52,50,53,24,26,34,37,22,91,23,34,32,34,80,47,30,52,76,24
7,99,86,62,95,75,17,49,1,2,27,86,54,7,78,79,74,63,59,93,70,50,73,72,10,87,38,3,50,16,5,99,73,61,30,23,55,86,83,52,52,21,61,3,54,4,24,99,33,29,92,27,99,78,93,56,40,77,5,10,50,49,12,22,90,44,35,93,53,28,93,64,49,92,97,43,82,35,85,36,51,96,90,98,49,76,7,92,82,36,40,87,30,5,32,16,94,16,64,42,81,90,48,72,34,94,82,54,80,2,58,70,92,44,88,24,43,71,6,97,89,27,43,88,95,31,23,3,95,47,22,92,57,70,96,3,89,13,16,65,84
16,58,40,48,57,61,9,36,91,2,52,85,42,84,63,82,18,42,16,75,35,3,16,58,1,86,98,85,79,42,55,88,31,72,92,34,58,12,83,9,86,32,76,65,58,75,61,95,46,82,64,36,4,77,76,56,11,52,12,33,72,2,69,47,94,49,49,29,87,35,13,26,67,88,71,53,43,99,16,92,77,98,41,60,67,47,40,64,21,12,92,14,23,31,82,27,36,35,68,39,67,32,63,88,77,71,3,78,85,79,35,65,49,49,30,5,41,29,96,13,91,40,38,67,30,77,4,15,8,24,91,79,91,13,80,99,55,9,33,51,25
99,65,92,99,55,22,77,61,25,47,80,70,79,44,25,4,98,65,97,13,98,35,40,96,65,73,29,84,78,96,63,29,44,81,41,87,34,62,38,57,93,93,41,95,87,81,20,89,43,93,89,52,94,56,15,33,82,5,34,73,52,76,62,68,62,99,46,23,32,49,10,25,46,53,11,6,74,7,10,90,57,23,74,67,67,84,19,49,95,8,47,63,69,12,10,88,11,73,71,40,27,17,37,65,88,58,53,6,24,8,63,89,59,68,86,36,31,50,8,48,30,71,69,84,48,4,91,29,25,19,24,40,19,50,6,34,28,18,35,13,47
2,7,15,60,88,85,59,43,45,89,26,51,55,19,31,46,36,32,77,36,85,9,24,10,45,72,97,11,65,2,73,43,58,65,34,78,95,92,77,87,75,17,83,78,13,13,61,4,85,58,29,34,72,67,74,80,37,40,8,94,14,23,16,88,23,21,64,81,2,32,43,22,64,7,37,27,63,48,6,58,92,79,21,16,86,99,33,33,6,42,38,21,97,47,79,81,81,68,93,28,84,46,89,27,25,1,53,65,42,77,22,8,77,16,77,99,84,31,92,22,1,93,63,26,29,81,3,1,51,37,14,66,54,91,17,42,4,31,34,75,97
9,93,87,39,44,91,48,3,87,63,86,10,83,62,47,41,81,90,40,38,19,37,14,67,29,10,53,32,31,15,34,29,80,31,56,88,78,83,13,1,97,5,75,29,88,23,6,32,86,62,81,88,48,76,91,96,10,98,3,98,47,42,19,58,86,9,59,91,79,34,8,17,36,33,14,21,9,52,23,11,99,76,56,23,19,25,85,37,50,79,83,95,15,56,58,72,99,38,18,51,28,96,79,77,23,23,21,10,53,93,81,10,33,55,43,93,56,19,79,79,88,43,91,98,42,84,97,9,93,31,62,53,72,67,27,34,96,43,48,48,59
31,12,40,30,38,44,68,21,11,10,82,45,14,91,58,83,15,27,56,21,6,41,75,23,79,8,84,90,83,91,36,42,77,55,10,14,68,12,27,47,30,99,73,63,90,28,29,82,73,64,28,33,53,25,26,77,33,53,32,75,44,86,6,4,88,80,72,99,8,81,39,52,47,2,4,59,81,27,44,92,21,5,90,86,84,50,48,17,56,91,7,42,63,15,56,99,34,28,26,25,76,75,90,7,56,66,17,85,47,59,24,28,36,10,92,69,17,88,21,97,51,92,69,85,55,90,29,72,99,48,53,80,72,58,50,28,59,28,79,35,39
52,29,44,18,86,50,26,37,31,74,83,83,76,45,60,60,67,79,17,49,40,57,26,90,65,10,7,69,22,76,12,94,40,10,3,26,82,57,13,96,86,66,9,44,72,30,17,83,59,8,89,25,82,80,27,95,41,80,92,6,71,51,15,76,51,77,32,50,43,43,92,89,70,74,9,73,69,54,87,55,5,86,90,92,28,6,61,59,21,60,2,80,32,88,81,13,92,6,15,51,80,43,77,81,89,52,95,87,66,62,90,31,75,89,66,11,84,45,6,11,86,30,95,43,42,9,92,40,8,84,9,97,64,74,48,47,78,17,13,69,26
15,99,64,2,19,57,11,37,32,32,94,34,89,51,45,45,50,38,70,53,41,7,64,56,72,91,72,76,99,50,97,20,2,37,73,80,9,28,23,90,26,10,54,37,36,13,92,95,86,90,80,48,32,65,92,48,19,5,57,42,60,18,19,9,59,11,41,88,83,19,41,59,79,44,44,91,7,86,41,34,44,49,51,20,53,86,29,8,1,43,44,39,63,33,77,29,91,19,91,54,53,98,9,6,38,34,41,38,25,79,94,25,76,56,58,41,68,58,7,18,63,52,43,96,28,99,31,68,6,87,43,79,98,36,41,50,35,14,1,4,2
62,65,41,40,57,58,62,88,48,15,32,30,3,92,68,27,64,41,59,49,40,87,97,7,31,64,84,85,86,67,1,14,37,51,70,13,73,12,98,41,15,76,92,72,30,5,8,91,77,37,11,85,50,49,76,44,52,63,65,91,22,67,29,77,88,26,39,70,64,10,24,6,60,22,79,3,9,79,84,3,1,86,75,83,86,72,62,37,33,83,28,9,99,3,95,85,19,29,53,90,60,91,25,12,13,20,50,35,79,73,19,33,50,30,87,27,37,7,24,8,13,58,25,48,8,99,63,19,1,36,63,12,23,1,83,71,29,72,45,3,48
53,88,32,65,95,71,17,89,54,46,78,2,43,25,84,72,4,14,99,11,57,29,62,86,77,66,33,77,85,58,1,53,92,76,73,10,73,75,30,16,43,60,63,17,22,5,71,84,98,37,60,54,10,86,78,69,20,25,33,8,34,28,27,99,24,32,31,94,33,48,14,16,4,87,46,40,46,23,19,91,42,98,32,28,22,59,44,22,76,6,48,98,91,32,77,54,84,58,2,66,33,95,69,5,65,65,73,33,14,67,33,8,38,78,55,88,61,5,92,8,51,45,32,8,29,22,46,7,80,51,93,83,3,74,64,72,35,35,42,10,99
85,22,81,38,69,94,18,60,26,70,88,53,53,3,11,58,73,22,76,53,9,73,53,99,64,27,96,43,35,39,19,40,79,71,9,9,70,59,23,60,40,64,73,71,12,11,94,98,92,55,58,3,1,95,4,47,58,30,49,80,48,76,19,32,97,41,50,14,69,32,32,27,74,68,98,57,81,66,10,74,76,18,47,6,47,76,26,69,68,46,41,19,44,8,8,37,43,90,7,6,24,21,46,26,70,32,51,33,90,1,42,26,2,74,56,42,23,29,92,13,56,47,62,15,93,87,1,84,97,33,71,16,93,54,55,22,46,95,22,61,33
54,73,16,19,81,93,46,43,46,61,74,60,90,77,67,76,51,10,55,14,39,1,77,64,67,87,63,25,98,24,67,20,74,21,94,65,45,70,73,70,31,34,50,84,73,46,53,18,81,84,87,6,68,87,50,94,74,90,90,51,66,53,97,10,6,76,22,11,92,90,73,39,17,94,6,78,11,62,73,19,94,72,17,43,79,79,96,42,35,98,5,61,86,4,31,17,4,84,24,74,96,94,38,1,76,22,39,94,45,35,42,96,25,58,45,82,15,64,56,95,82,18,51,38,69,7,28,23,50,51,94,17,60,85,46,80,53,58,50,88,78
10,93,8,13,43,29,24,97,57,5,38,95,13,78,99,22,49,18,28,29,39,33,88,91,30,34,60,82,24,60,71,63,57,56,12,85,37,24,95,47,73,58,19,84,47,38,22,28,26,51,49,77,99,69,40,55,72,44,20,21,40,62,28,9,90,35,81,23,59,59,56,80,67,29,89,22,42,37,13,37,93,59,98,23,41,85,47,59,4,13,43,74,59,36,96,90,35,11,52,63,57,84,82,82,13,10,33,43,77,6,67,36,72,42,30,99,63,29,73,78,57,59,33,24,60,75,27,71,80,63,85,5,91,68,99,75,79,37,83,49,84
44,87,6,72,35,53,25,36,8,27,21,84,38,76,53,71,13,4,91,64,32,86,9,55,46,92,91,52,89,13,13,60,77,62,16,49,47,44,94,31,27,81,18,81,55,84,97,91,64,87,58,63,68,94,13,25,44,78,49,65,8,44,46,3,92,36,51,26,16,15,2,58,88,45,96,88,77,20,56,30,84,77,37,13,27,84,35,74,88,42,16,99,81,14,81,4,79,56,63,55,63,98,74,19,18,20,73,67,72,50,60,46,2,95,38,95,53,36,94,24,98,69,43,98,63,87,42,47,45,84,50,2,55,99,40,77,73,19,29,60,44
51,19,18,31,46,61,64,64,42,18,46,19,42,13,87,54,33,70,60,31,58,92,80,2,35,35,67,68,75,37,1,54,5,4,14,44,70,28,71,69,41,65,25,5,3,70,98,56,18,62,40,82,21,40,90,58,18,32,28,79,78,29,18,75,88,82,24,15,8,23,34,4,80,72,43,9,17,91,57,23,88,88,34,77,30,79,78,70,30,74,88,79,16,21,47,98,31,70,33,33,90,86,49,86,29,36,98,32,43,93,63,40,7,96,38,66,93,12,18,97,90,50,54,79,88,47,59,68,38,67,38,11,85,59,2,77,41,35,18,98,83
80,27,63,67,78,25,76,43,54,86,53,6,39,72,7,44,20,1,63,17,77,67,83,78,38,38,95,77,84,55,53,86,8,45,54,14,61,78,76,74,99,73,22,40,90,2,64,33,94,70,32,41,99,49,97,43,84,62,59,80,9,54,22,48,83,3,71,28,96,5,46,2,41,67,80,79,58,28,18,97,71,78,59,29,9,56,88,73,39,56,43,10,67,36,46,39,45,16,25,76,30,33,82,75,35,62,25,26,71,23,19,33,26,55,80,85,67,58,18,55,91,62,75,65,78,46,42,79,10,73,66,62,96,9,68,51,76,58,49,92,78
3,18,26,86,77,64,98,13,71,89,57,49,20,64,56,76,83,71,8,7,77,71,98,93,36,23,95,38,5,37,26,78,92,9,88,11,76,36,98,84,66,74,81,47,60,51,22,50,96,18,51,69,72,60,56,13,70,25,61,40,88,4,99,89,34,23,90,8,85,28,99,56,69,71,88,44,45,41,46,81,27,90,55,52,13,52,8,6,83,13,10,58,6,95,13,42,52,40,6,30,11,54,30,43,86,12,83,92,50,85,97,51,58,92,81,30,84,32,53,32,70,92,91,2,96,38,10,60,13,98,52,63,22,52,80,94,65,89,63,52,99
21,71,8,89,56,72,75,48,20,76,86,90,48,74,52,7,50,76,71,19,69,97,63,56,61,98,16,23,40,61,37,66,65,31,95,6,96,13,84,78,85,52,46,94,97,36,59,51,23,44,40,72,89,34,28,39,21,95,97,67,76,66,24,42,30,51,85,22,97,7,44,24,30,74,84,65,4,8,6,67,45,50,75,5,89,25,58,13,40,58,82,27,42,31,38,58,27,11,42,81,22,39,55,34,37,97,58,29,78,92,36,47,22,14,47,94,35,78,49,92,12,51,98,28,14,95,84,7,50,39,78,71,54,17,38,41,53,21,84,34,89
38,78,24,68,19,21,7,5,17,33,50,94,44,91,22,19,79,73,60,71,10,17,1,82,33,93,25,43,23,19,40,37,34,40,76,80,80,15,65,22,50,83,70,75,78,97,26,90,60,38,42,59,68,30,82,62,34,17,85,33,63,65,78,69,38,33,89,99,46,50,93,58,16,13,83,31,16,78,1,6,96,66,57,27,59,64,62,34,82,39,27,93,59,66,38,22,58,44,40,80,73,69,52,89,7,63,10,30,21,36,47,36,66,27,34,90,8,75,47,35,94,50,70,76,61,67,70,91,41,3,79,8,66,95,71,51,17,75,19,82,70
89,46,67,22,81,51,94,11,35,4,79,5,76,8,85,9,70,53,60,57,29,61,7,12,20,31,15,67,86,94,5,62,81,4,94,83,11,28,89,93,41,78,41,13,39,9,57,15,69,19,27,59,12,12,34,89,31,80,29,1,54,67,7,22,12,87,75,36,86,55,19,81,4,81,35,66,96,30,96,47,45,59,1,94,77,33,54,38,95,15,46,11,73,16,24,88,50,17,26,9,18,33,37,98,95,9,33,49,44,28,14,53,6,1,46,77,50,69,12,3,67,13,48,52,5,60,85,2,4,82,26,93,11,9,79,20,56,36,56,39,3
54,24,39,96,31,5,94,42,18,90,35,50,84,19,37,96,30,95,97,46,6,25,37,36,76,67,7,17,83,95,4,67,63,39,95,61,82,33,11,37,61,94,97,16,78,92,56,96,20,66,73,25,57,21,3,88,28,61,54,71,29,11,59,73,38,31,32,11,86,52,73,34,6,86,92,56,62,39,3,64,39,22,54,42,87,58,60,48,47,19,26,21,84,28,30,2,78,34,72,14,70,29,15,50,42,92,83,79,22,24,89,45,7,44,29,75,72,43,20,19,78,85,80,91,46,32,87,72,36,70,70,89,81,8,26,31,46,81,63,15,85
91,3,87,80,62,21,19,66,36,77,93,95,19,12,26,6,62,84,60,88,40,60,62,53,1,24,18,40,58,96,87,64,25,63,55,74,9,63,34,34,72,96,58,10,61,26,77,78,13,92,12,41,90,64,35,19,85,19,77,90,21,33,96,64,6,77,21,29,20,80,71,91,77,60,96,19,93,10,4,30,20,82,56,8,5,21,60,90,22,4,64,32,95,84,45,88,43,32,71,67,58,58,59,31,24,13,87,53,20,92,85,46,45,45,62,14,48,29,87,74,52,61,56,92,59,65,81,76,44,80,62,73,95,56,64,66,90,58,98,25,46
60,98,10,61,98,72,55,76,2,79,48,4,81,56,24,82,92,18,77,40,22,99,54,8,68,16,69,8,73,29,4,63,78,24,11,95,77,59,93,29,68,78,49,78,65,26,22,16,67,53,22,90,70,3,53,14,85,52,34,39,72,37,87,56,81,74,67,50,92,34,16,55,70,15,88,37,51,5,39,43,68,27,28,17,69,71,41,59,31,29,54,73,65,68,30,68,20,57,8,37,80,82,30,93,17,53,73,72,48,81,34,52,95,13,72,80,72,66,56,27,98,47,5,75,6,92,96,3,40,14,63,12,43,53,86,17,60,8,17,37,57
13,84,87,89,43,75,51,60,26,60,23,35,9,91,50,68,9,34,64,43,51,14,79,85,48,45,14,10,96,44,55,40,16,66,97,12,12,46,45,2,68,19,4,71,49,4,93,67,82,48,18,75,12,29,72,69,60,10,40,12,76,4,18,67,70,40,36,99,93,21,77,39,28,7,50,65,15,16,97,46,56,85,90,50,48,82,81,42,48,35,91,62,10,30,32,16,24,3,36,4,78,41,74,96,92,75,35,75,78,61,80,68,80,54,86,50,8,84,78,15,87,31,87,10,15,16,86,57,61,30,70,16,32,49,73,61,62,58,29,74,73
17,65,59,96,77,85,41,49,8,90,80,4,83,66,79,14,98,95,46,35,40,13,88,33,84,47,33,85,9,32,85,85,7,26,92,30,61,16,83,82,39,38,84,64,85,27,39,17,92,36,88,37,27,41,51,80,15,2,16,52,80,56,9,21,74,52,15,56,1,10,68,60,56,9,9,86,1,54,77,79,12,1,9,2,99,56,10,18,63,52,5,99,43,15,64,51,79,3,57,98,38,45,19,14,77,54,53,94,64,31,73,61,32,82,15,29,79,46,43,71,37,58,61,89,45,11,73,34,6,30,72,96,97,97,21,32,39,67,83,66,74
39,18,74,66,7,87,18,53,32,94,38,69,12,2,88,13,47,27,6,96,87,9,90,90,80,35,79,84,55,60,74,71,52,40,60,40,82,92,6,67,82,75,1,47,16,11,33,82,40,71,14,92,24,93,23,98,42,30,23,27,91,88,98,31,3,95,63,20,9,77,75,43,76,78,35,41,14,62,82,16,60,83,97,31,5,3,6,28,15,70,98,13,37,99,97,1,15,17,13,42,50,41,53,7,89,49,56,42,78,24,2,96,47,24,83,62,99,5,41,77,61,72,90,78,36,39,46,46,67,65,13,1,44,10,13,61,72,70,58,74,93
39,77,74,24,85,31,4,29,95,36,82,42,23,6,17,70,20,69,44,42,17,58,86,73,56,32,66,21,62,74,58,16,97,85,47,10,14,7,11,57,6,10,49,69,60,61,53,9,17,71,39,74,86,74,45,94,17,8,94,70,35,80,18,35,24,23,89,28,5,2,28,44,43,77,29,46,13,58,74,84,35,20,92,11,56,74,37,11,73,30,3,30,23,75,98,22,26,92,65,5,17,18,54,25,83,32,23,15,3,40,19,65,95,35,93,20,30,75,2,61,28,53,35,5,96,15,27,66,57,71,17,39,89,6,26,68,7,53,94,19,80
31,94,91,36,18,98,24,65,80,29,81,79,64,5,85,25,92,55,68,96,52,4,22,68,42,37,79,53,92,34,96,29,33,92,48,22,24,53,1,54,53,45,72,26,7,37,34,26,84,63,18,99,51,94,77,92,39,48,48,21,71,22,77,42,83,20,14,80,56,65,24,46,80,22,21,52,1,39,55,22,2,20,57,2,58,46,69,2,57,77,86,11,31,54,66,15,95,21,71,80,38,75,83,6,71,92,86,71,19,10,50,32,94,50,98,87,47,4,12,19,9,7,45,27,1,79,39,88,91,70,17,28,75,95,51,77,91,85,2,1,20
11,85,31,90,12,86,51,70,53,34,14,45,52,31,44,91,10,52,67,6,44,67,55,1,12,88,95,67,17,87,92,20,15,12,71,27,61,71,9,67,82,69,68,40,51,3,88,7,72,36,34,7,78,2,20,31,30,97,39,51,5,7,97,89,4,62,94,46,76,79,82,10,57,77,39,35,52,89,32,45,90,47,41,89,14,57,3,47,67,6,93,3,21,76,63,42,34,96,76,8,10,32,52,47,90,8,16,5,65,79,58,98,33,60,42,4,42,36,27,38,91,82,17,32,83,39,86,77,18,39,42,92,50,3,94,79,91,20,56,27,99
