13,56,69,70,69,89,94,99,18,73,32,3,10,39,22,35
6,68,63,21,53,17,82,36,59,59,16,68,88,12,36,7
37,99,88,1,51,40,49,67,71,37,52,23,92,39,29,42
71,85,64,37,92,33,8,86,40,44,86,98,90,42,51,38
34,94,93,35,80,90,22,40,44,8,48,62,90,72,85,5
39,99,50,5,71,44,47,7,21,69,50,11,51,33,93,89
6,13,59,72,96,42,43,9,91,46,27,19,6,5,50,38
88,83,13,21,50,11,28,70,82,13,53,47,19,3,97,85
70,30,58,57,67,18,11,81,55,33,67,51,31,82,42,71
80,86,72,31,24,26,35,11,20,65,44,94,34,52,25,41
7,21,24,76,18,32,48,44,32,82,37,73,35,98,26,57
91,31,53,20,50,13,53,75,27,27,28,5,52,17,74,33
13,44,59,97,97,48,28,87,20,34,78,45,98,43,79,97
20,46,13,89,99,4,59,32,9,7,67,95,35,41,44,6
43,73,62,92,36,91,11,50,56,54,94,5,76,51,73,95
25,78,8,84,64,15,16,51,56,64,3,15,60,33,13,67
57,26,51,72,28,91,64,28,21,95,38,82,72,70,93,70
55,44,28,71,1,25,76,20,18,7,66,99,34,98,69,82
70,97,81,94,21,51,90,43,7,31,9,13,57,59,30,87
95,89,61,75,26,73,46,10,94,97,64,23,25,1,43,42
88,25,78,67,78,60,3,64,90,67,64,37,83,74,98,80
37,13,35,24,73,15,15,92,86,11,31,65,99,17,3,65
99,70,93,19,85,55,28,45,58,65,16,58,22,35,59,94
65,49,13,31,6,36,30,45,93,12,17,72,67,80,98,2
70,22,9,21,65,47,88,56,54,72,71,77,46,61,46,25
39,72,51,97,62,99,63,24,35,35,66,23,24,25,68,69
71,91,12,13,82,64,40,60,66,64,8,17,28,18,98,48
3,98,22,55,76,81,1,21,75,51,67,79,27,44,67,18
4,83,41,86,56,66,96,36,49,89,27,65,30,26,88,89
1,37,41,70,27,96,54,72,43,79,42,81,19,67,61,4
12,26,23,30,42,46,82,31,15,84,20,36,42,30,57,84
78,13,48,42,44,14,83,15,27,89,80,33,14,91,31,58
93,23,48,3,5,24,36,87,5,41,7,88,97,71,44,90
36,42,63,50,50,19,36,74,28,7,78,69,43,64,27,71
72,12,70,99,21,46,94,31,45,65,48,10,12,45,41,57
85,98,68,24,89,96,80,77,74,49,70,97,57,35,75,53
52,49,49,59,18,83,27,32,61,24,84,55,38,58,75,57
78,78,73,85,3,78,89,86,91,33,63,60,36,30,76,37
85,73,94,43,35,75,93,36,9,59,50,39,24,59,26,3
89,18,45,71,16,45,43,53,72,41,66,56,92,72,60,2
31,59,83,15,31,10,2,43,28,83,89,59,36,28,81,98
80,22,37,37,33,65,12,70,64,95,56,71,32,10,46,52
4,82,68,32,71,56,91,51,90,53,14,23,22,93,76,61
65,33,23,47,91,68,41,29,64,37,76,98,75,88,48,32
52,52,59,34,17,45,28,96,9,78,19,13,33,99,22,40
52,1,63,77,41,46,26,16,76,58,83,35,44,94,7,13
85,80,51,38,37,13,77,47,7,76,83,73,24,73,75,65
57,98,55,45,39,68,53,19,64,98,10,83,36,68,7,45

The initial sequence dependent setup time of each job processed on machine 1.
(Where rows denote jobs: 1 to 140 and columns denote jobs: 0 to 140.For example:The value of Sijk is in row j,column i+1.)
52,27,47,52,97,2,80,82,81,7,65,53,88,24,19,96,81,37,46,46,46,99,94,87,75,28,66,11,87,30,45,47,40,91,9,76,78,11,92,26,5,77,6,37,50,79,28,31,24,91,80,73,52,89,33,58,87,85,35,78,83,49,56,4,79,52,87,63,66,77,7,26,65,8,24,92,20,94,79,42,44,31,13,80,51,58,76,42,29,35,49,19,32,10,90,96,56,36,82,17,57,97,17,4,44,75,88,8,71,16,19,36,5,58,51,47,32,6,6,53,89,44,54,84,27,17,55,54,82,10,75,62,32,35,70,56,68,58,36,62,45
94,31,21,95,38,97,64,18,35,65,26,37,9,93,87,27,29,19,45,4,65,19,31,73,37,41,42,29,44,38,35,93,46,25,18,37,2,60,22,21,22,17,36,10,85,26,59,82,43,20,42,53,35,89,72,96,2,44,56,89,19,92,34,55,13,94,27,12,53,22,68,37,94,12,82,38,75,14,70,69,69,21,89,70,26,73,47,96,43,87,23,62,48,44,62,24,55,21,11,50,27,85,14,7,17,7,36,18,91,3,49,47,61,37,17,2,36,4,10,67,22,69,95,38,10,41,76,28,21,45,24,13,67,49,47,60,40,1,4,25,24
27,32,66,32,80,9,64,74,97,83,32,90,62,44,5,20,70,21,92,68,78,59,83,58,13,80,96,81,5,46,46,76,79,86,73,6,76,26,2,54,47,57,29,75,7,36,23,54,12,40,17,64,62,82,53,2,89,36,6,36,67,15,26,72,19,77,27,69,99,68,48,13,66,68,85,9,16,58,99,51,72,53,45,39,51,41,98,11,89,11,27,28,87,22,2,50,95,48,53,38,21,25,69,35,83,33,44,85,27,52,98,65,26,89,1,30,41,95,80,25,52,96,31,41,20,96,44,33,30,85,51,25,30,39,86,76,13,87,87,27,97
73,31,91,66,99,4,88,71,83,8,56,41,7,4,49,64,51,60,69,52,88,10,48,95,5,87,74,39,99,83,58,3,15,91,55,45,79,32,57,55,58,39,19,66,74,24,68,10,27,78,17,83,15,15,51,30,86,33,99,81,27,33,29,97,85,36,55,10,75,66,38,51,5,23,97,98,82,95,7,25,69,98,76,25,94,60,54,69,53,2,38,40,43,60,17,72,77,18,56,52,9,28,31,39,5,37,77,60,26,4,23,55,96,29,65,99,54,65,88,62,87,6,72,18,21,90,14,45,33,49,4,68,78,72,75,77,78,18,82,1,78
11,28,58,78,44,86,51,88,16,47,96,73,14,29,44,24,93,23,45,95,16,37,85,96,54,26,11,55,20,94,8,42,81,87,22,34,40,14,32,21,6,28,82,24,65,87,51,50,68,90,31,79,79,60,69,30,73,33,68,65,87,62,63,27,31,40,67,58,52,53,37,70,16,56,65,19,48,7,28,83,22,9,53,71,17,40,40,62,30,74,15,30,47,13,20,26,49,81,1,74,45,25,53,10,68,36,30,12,73,31,75,13,46,21,9,5,25,91,26,63,5,86,37,53,60,45,63,35,72,26,5,78,31,17,24,58,42,65,19,31,74
4,68,18,95,85,84,1,29,29,61,47,3,25,19,44,27,12,50,15,54,99,87,87,38,2,22,53,74,51,93,34,39,31,86,85,37,63,87,28,28,80,9,29,23,25,78,72,12,55,94,90,52,7,35,84,22,64,29,70,87,7,46,18,76,96,15,27,29,1,37,80,11,13,86,69,22,64,7,47,27,35,67,27,94,2,9,18,23,99,53,19,62,88,7,77,67,15,17,26,95,42,39,16,59,59,94,15,24,28,7,47,35,56,38,84,16,72,78,83,90,6,31,54,24,14,31,9,52,82,20,51,58,8,6,65,84,37,31,61,10,3
87,54,4,13,5,83,3,82,78,87,84,21,43,75,26,50,5,82,1,65,33,47,69,74,56,50,68,28,80,46,28,16,94,17,70,50,35,99,29,94,43,99,86,66,12,28,3,48,87,61,63,57,81,31,31,23,94,8,29,37,41,79,15,44,14,77,61,13,94,14,68,2,25,62,1,47,71,16,17,39,25,67,94,30,4,70,4,41,31,83,92,72,15,35,38,40,63,88,71,77,37,71,10,18,52,67,7,24,77,26,84,51,89,31,77,78,63,30,44,4,57,13,15,17,24,61,41,61,29,71,36,53,39,94,28,37,21,20,90,64,88
96,40,35,93,50,96,80,3,4,33,14,32,54,73,14,1,52,40,30,18,24,66,8,1,3,23,20,10,70,96,10,20,66,27,11,86,93,10,32,45,84,30,26,99,34,8,23,71,55,32,50,82,23,84,18,3,27,14,7,68,77,26,28,14,22,62,55,24,99,54,82,60,71,92,37,71,70,56,92,25,57,56,95,20,26,46,38,77,53,70,75,53,71,28,3,73,38,12,53,50,45,61,11,6,35,67,63,65,11,6,68,98,92,51,17,2,97,56,87,72,75,88,75,30,99,13,31,16,46,62,58,48,23,10,50,96,95,32,40,94,33
37,32,61,63,81,37,96,24,99,12,11,6,50,85,77,24,76,24,94,91,64,19,59,65,32,69,54,38,82,36,41,69,75,71,64,45,8,38,32,77,14,5,85,33,17,54,33,13,13,4,45,19,10,61,19,69,60,25,77,71,20,85,56,52,37,60,91,14,87,28,13,81,89,56,81,64,91,43,40,57,99,21,81,53,11,28,94,15,15,48,90,48,26,53,48,54,82,17,50,10,45,20,84,17,35,86,13,28,41,99,2,19,88,59,46,37,23,21,82,37,46,21,27,57,80,14,70,8,61,66,62,66,55,39,78,40,16,71,99,30,80
28,16,81,34,68,58,13,79,4,64,75,90,45,61,62,9,6,65,91,53,46,30,4,7,95,1,11,18,26,76,34,41,82,46,44,46,93,65,91,93,15,26,72,12,18,27,57,88,68,1,34,29,63,53,44,23,3,33,85,59,52,64,93,36,83,58,72,3,12,74,83,52,28,29,32,8,74,29,43,11,52,48,54,65,9,85,44,77,92,52,85,1,2,36,25,87,9,81,51,44,20,36,51,92,55,7,26,60,65,17,95,15,88,24,35,54,67,78,72,80,79,82,66,85,71,73,21,13,9,88,95,40,98,64,11,22,27,17,35,94,75
15,12,74,52,51,58,41,80,30,17,68,98,82,80,94,63,59,61,36,40,4,7,10,70,94,31,24,5,32,12,1,97,70,85,30,66,65,89,16,8,80,81,45,42,13,38,10,37,21,55,17,59,12,41,19,21,75,29,58,50,77,50,37,92,22,9,18,24,78,77,30,87,30,94,53,32,57,80,48,61,89,74,32,78,94,93,51,42,7,26,7,40,36,32,87,89,64,23,22,47,62,27,8,26,21,59,51,78,89,56,28,57,47,43,11,25,22,1,11,19,80,95,45,11,27,62,89,96,88,33,73,22,13,89,29,98,90,4,72,91,71
40,32,83,47,25,25,26,83,98,14,47,42,36,71,43,96,97,13,3,45,24,44,7,23,74,17,32,1,66,93,64,57,25,4,28,10,72,10,9,92,13,43,77,91,36,83,39,53,15,88,71,99,14,52,14,72,97,67,12,81,7,22,19,47,83,59,6,65,69,5,15,54,85,41,71,10,14,46,31,92,86,51,33,66,5,44,8,58,35,82,91,83,69,57,34,23,66,20,51,85,22,2,62,71,48,97,83,32,44,30,89,89,37,42,9,52,48,39,72,54,63,93,88,49,87,32,35,27,41,90,35,2,2,52,27,23,90,95,59,79,49
75,98,70,8,41,9,9,48,59,56,7,68,53,11,3,25,68,31,78,23,76,19,15,37,58,64,35,22,99,69,87,95,28,24,17,6,12,87,62,6,30,55,39,29,35,67,6,68,46,3,10,37,13,20,89,93,63,42,59,76,34,43,10,74,66,53,28,87,81,76,13,17,81,86,7,45,58,95,89,86,2,27,86,7,72,56,32,30,6,18,71,58,73,57,80,44,97,89,59,22,75,96,78,79,78,99,99,89,94,8,79,68,50,29,13,82,40,32,77,60,27,4,57,40,31,57,59,93,91,39,49,76,90,70,97,38,32,73,17,62,59
72,30,38,40,29,15,9,82,29,36,56,45,19,54,90,44,35,1,26,16,38,9,86,62,4,41,17,9,43,32,65,34,43,25,84,58,9,75,96,45,16,14,83,75,64,6,45,37,16,32,4,93,38,74,66,6,8,47,24,23,2,55,52,99,87,71,2,67,27,36,44,77,24,16,52,63,6,37,69,40,95,6,22,77,39,32,15,17,13,29,78,55,26,9,22,14,50,46,12,74,96,34,49,32,27,58,20,68,3,14,21,1,16,77,34,33,43,80,1,85,13,74,44,28,10,95,54,20,71,30,50,25,29,59,9,68,16,38,84,37,53
60,22,27,16,3,30,17,73,47,51,29,86,52,8,50,2,47,7,86,86,77,10,26,67,91,43,83,25,8,79,32,98,16,11,7,48,52,37,98,49,55,82,4,80,95,57,21,23,63,14,31,69,10,15,67,98,52,69,97,95,17,83,99,57,18,6,55,73,18,66,94,83,8,51,8,97,46,8,11,86,10,81,5,20,71,39,61,47,85,24,19,70,25,57,32,57,59,59,83,50,75,82,20,97,32,43,91,42,52,46,42,1,38,81,86,10,39,36,85,13,96,91,6,32,14,8,49,7,1,8,77,20,63,76,11,38,20,63,13,4,34
79,21,78,10,89,10,39,55,42,76,30,11,74,41,35,10,19,9,74,83,8,79,67,75,16,93,92,51,45,87,60,14,70,94,38,50,51,30,10,92,29,83,5,34,62,33,10,72,81,66,74,3,21,58,1,73,8,49,67,64,37,90,24,27,1,75,45,79,84,73,52,6,89,84,97,47,60,88,46,80,11,89,59,53,24,28,54,5,68,10,33,8,74,37,24,22,63,45,49,58,21,17,11,33,65,62,89,18,24,96,62,40,34,85,21,3,63,85,99,93,51,74,73,44,83,92,25,39,7,7,53,37,92,45,65,32,93,47,69,52,75
63,63,27,68,93,78,55,6,50,67,94,68,13,30,6,48,80,54,73,56,18,19,99,61,38,47,37,66,90,37,72,5,81,47,72,66,90,26,46,94,87,55,19,33,68,8,9,7,27,52,23,19,61,40,91,77,37,75,6,19,44,55,58,18,69,2,11,21,83,16,56,21,81,98,79,38,57,97,60,8,41,23,50,50,24,19,36,37,27,83,89,65,26,55,95,48,32,90,61,75,18,72,97,19,99,44,85,47,61,48,21,49,91,88,36,38,17,14,97,2,41,72,60,55,19,67,39,97,11,30,47,74,99,72,42,1,81,4,39,45,6
76,8,79,41,25,19,50,84,25,37,69,24,16,93,95,88,41,79,19,99,49,28,1,95,55,66,67,10,33,40,44,43,60,4,14,4,5,7,23,80,32,62,92,59,57,88,97,77,78,40,91,20,6,48,42,92,49,69,98,87,32,74,14,62,88,63,36,1,72,87,92,29,65,30,47,54,71,93,3,9,66,30,54,96,29,95,29,88,9,9,12,87,84,7,37,89,13,18,73,70,98,72,98,51,32,60,87,39,1,99,69,3,38,34,4,59,79,79,4,74,14,32,57,94,82,41,59,3,85,11,48,38,29,14,60,95,50,30,18,24,21
39,21,55,77,78,36,99,55,8,1,10,13,14,43,62,29,50,89,21,25,72,34,6,88,32,66,9,75,41,59,33,51,25,51,33,75,85,28,70,3,36,47,41,37,18,4,10,8,2,1,10,59,81,63,11,7,90,33,7,89,6,70,46,20,35,21,10,34,65,62,11,31,98,79,46,59,59,84,18,73,21,56,4,53,3,14,38,92,30,64,23,93,25,89,33,66,77,71,93,85,68,9,31,78,91,85,85,10,88,44,85,51,1,16,77,47,99,22,16,61,70,73,70,22,65,26,19,17,67,54,54,57,25,73,18,77,82,14,14,11,41
86,65,61,96,94,47,9,43,16,76,30,2,65,63,75,23,71,59,66,79,6,84,21,88,30,46,63,73,54,42,60,63,93,16,17,89,8,9,93,29,82,45,43,80,52,76,79,2,96,20,97,14,46,66,99,1,26,1,37,19,42,58,5,73,90,15,64,42,75,56,21,66,72,65,8,11,64,14,2,44,75,54,19,20,11,40,88,7,67,78,81,76,69,74,95,33,36,97,94,23,37,33,27,5,19,74,1,9,74,74,16,44,18,94,54,58,21,65,68,15,79,24,8,10,1,84,67,38,67,66,15,99,50,77,84,61,11,12,53,30,88
29,44,76,42,41,48,78,68,12,51,23,10,47,49,53,41,1,74,93,28,58,93,15,61,74,69,62,60,58,64,27,33,45,18,5,71,16,97,42,15,18,25,78,10,76,4,16,48,33,52,3,84,36,63,96,88,56,96,69,92,71,54,12,97,53,75,77,92,78,45,83,28,85,90,77,94,58,37,26,94,48,66,47,8,36,62,29,30,2,10,29,97,44,16,62,20,15,14,92,65,96,43,70,97,33,76,81,11,84,19,36,75,58,21,17,68,68,87,71,95,77,62,31,80,67,8,56,71,35,95,49,50,49,20,61,84,90,11,40,19,32
16,86,54,40,63,82,61,73,31,67,57,70,10,58,25,2,50,94,10,81,61,32,4,74,93,41,65,34,55,25,72,72,72,19,88,63,24,46,92,38,13,14,96,79,26,82,74,39,50,48,79,6,45,40,54,41,9,61,96,48,14,80,3,25,25,34,36,62,77,58,17,31,82,99,66,60,23,22,57,63,20,70,65,91,52,37,38,99,32,82,59,90,53,29,77,38,67,81,53,97,44,70,32,64,52,14,78,90,5,75,28,26,89,22,72,92,51,7,92,87,62,38,97,8,98,57,25,89,57,38,65,99,47,20,11,77,80,55,14,72,23
55,76,1,19,28,4,65,54,17,37,63,25,50,48,39,78,83,24,72,23,16,24,16,29,89,41,91,57,22,70,59,32,16,58,39,33,98,48,91,76,88,15,20,65,96,65,43,49,76,61,52,46,88,20,23,23,79,83,66,17,64,91,24,89,21,70,72,39,29,14,27,66,89,56,55,88,37,94,93,27,48,68,87,54,51,84,50,58,73,84,66,47,6,3,71,27,45,85,31,36,83,54,41,48,48,23,2,11,1,14,10,60,40,7,18,34,58,8,83,81,89,42,41,28,79,82,3,24,57,93,83,59,35,86,58,33,63,12,48,39,16
85,75,29,73,31,41,68,43,79,65,93,97,96,35,82,12,56,12,29,98,26,80,60,95,92,98,70,2,36,5,69,18,88,26,9,6,53,57,24,62,70,82,2,44,11,46,37,88,68,39,13,4,68,41,10,51,50,16,79,80,49,91,37,41,61,41,25,33,96,33,86,62,30,95,90,75,39,45,58,83,74,37,18,18,44,70,53,43,27,69,68,64,35,19,35,93,61,87,6,1,91,23,37,94,26,64,17,77,73,95,3,91,50,48,83,68,20,77,51,85,34,41,17,17,30,46,33,53,15,69,3,54,83,13,48,93,48,4,33,5,12
69,51,93,60,82,69,43,33,41,74,19,4,23,46,36,65,56,42,96,56,46,64,14,71,83,66,48,84,63,39,13,35,61,91,63,11,61,23,75,73,3,40,30,46,27,32,57,5,41,38,68,74,43,91,66,70,74,81,44,17,41,53,91,32,19,16,20,15,77,97,30,23,69,70,58,37,32,63,26,8,62,73,99,25,80,8,79,77,71,67,18,3,16,73,34,39,48,32,56,44,93,67,23,26,11,93,23,67,68,32,44,56,14,34,10,55,19,48,58,51,68,9,68,74,45,44,47,64,47,39,63,34,45,24,84,51,50,43,80,11,96
80,11,97,61,57,23,81,19,31,45,38,87,91,96,24,13,84,52,31,77,20,7,32,42,51,94,34,11,10,51,67,56,51,36,37,26,25,69,69,26,56,98,49,80,61,23,71,80,28,64,93,63,35,21,67,40,36,38,33,39,50,84,78,79,25,66,93,38,96,15,9,21,84,78,33,47,61,86,52,97,83,83,4,89,15,20,38,88,16,54,76,55,57,38,87,8,80,36,84,29,40,76,34,58,20,41,18,16,96,75,36,76,16,38,33,88,14,4,55,24,22,28,17,38,15,79,56,88,91,77,71,27,24,56,35,78,56,98,76,9,73
15,13,35,41,19,20,2,26,4,20,56,47,18,22,20,78,80,86,65,88,33,31,89,39,2,49,25,85,37,67,72,71,63,85,69,23,79,56,9,57,39,28,32,18,12,29,80,55,89,43,68,25,87,17,68,50,25,19,73,44,11,89,92,72,33,84,60,33,2,20,75,71,17,96,56,3,20,18,14,60,94,30,80,45,1,46,63,99,89,91,50,32,4,50,29,10,89,71,70,97,54,83,52,69,19,30,26,29,83,59,72,96,52,91,89,78,25,93,62,62,85,79,68,16,35,49,86,78,45,13,28,40,89,31,28,4,52,85,24,79,20
27,50,19,71,9,70,93,8,84,12,7,30,17,82,91,48,77,60,78,62,72,46,66,38,63,71,31,55,52,17,34,48,67,10,41,51,31,96,39,77,75,1,60,42,11,41,60,26,48,59,39,88,96,50,74,62,78,78,49,43,93,37,74,21,52,17,81,16,89,87,29,9,65,11,2,60,86,45,9,50,30,22,86,94,86,65,30,80,84,15,76,44,24,17,69,31,25,63,57,64,44,56,83,19,93,81,47,6,92,41,20,28,33,47,55,73,30,19,18,52,82,19,76,65,49,47,26,56,84,4,96,32,69,38,42,89,24,44,20,4,25
76,37,86,7,72,5,18,65,83,51,38,79,13,63,80,56,18,91,43,89,92,44,84,84,96,97,15,91,8,30,96,21,50,27,82,11,1,86,30,78,73,94,25,71,74,1,15,43,71,27,58,82,2,29,49,30,57,90,34,66,3,37,6,90,79,74,14,24,76,56,62,90,11,10,1,94,10,36,92,24,60,87,72,44,58,39,3,96,66,95,18,68,76,48,14,41,95,4,91,22,86,53,47,70,66,86,31,17,99,77,14,3,18,2,1,47,60,92,38,53,29,44,8,52,77,31,89,45,36,99,87,92,41,60,44,19,5,1,58,70,13
62,67,69,82,29,94,88,71,13,80,87,69,91,8,39,65,68,98,39,33,76,60,95,41,67,24,6,3,53,37,19,4,3,13,33,95,62,84,19,61,32,79,17,93,6,52,97,3,4,70,58,1,22,3,76,12,29,16,38,90,80,65,92,4,13,53,35,54,19,27,35,49,81,71,55,6,3,36,83,80,89,66,91,63,78,47,2,13,21,54,85,71,17,60,64,87,85,80,67,15,59,23,40,42,87,62,93,81,83,45,52,47,29,9,93,32,80,56,32,32,48,66,28,87,46,62,40,57,23,53,71,90,74,84,15,43,99,11,54,23,41
27,59,65,18,21,33,29,38,6,68,2,36,90,58,26,10,60,7,33,43,98,47,8,15,35,8,77,44,69,27,40,17,41,25,78,89,46,87,28,89,22,89,65,87,25,6,87,42,76,86,13,97,99,49,37,27,22,87,22,60,39,7,28,30,85,73,77,30,73,98,95,57,67,56,25,69,84,98,53,86,50,71,80,11,37,61,26,51,82,34,74,97,95,61,32,16,92,45,40,96,2,95,64,70,67,46,76,90,32,74,16,94,36,61,35,20,60,53,67,60,52,87,41,31,64,10,29,72,36,30,96,62,10,47,3,50,8,7,36,77,41
