97,30,48,54,46,98,5,81,21,24,54,3,90,36
99,69,85,45,28,66,68,10,74,87,60,43,24,65
97,67,57,56,40,4,34,74,35,79,45,84,40,56
74,59,77,82,93,89,9,45,19,60,19,34,79,28
36,26,53,60,28,58,38,47,21,60,73,25,28,63
28,54,26,65,64,50,61,41,60,15,24,34,20,4
53,33,1,66,41,42,88,51,22,50,86,79,13,2
79,47,19,83,58,55,29,7,54,72,62,84,25,2
64,72,17,20,70,44,45,81,3,46,48,55,4,26
44,82,63,26,46,99,12,14,10,12,65,92,2,80
3,65,27,63,23,87,17,5,60,17,14,18,89,63
21,37,54,30,39,29,66,56,7,31,99,20,41,76
21,80,89,69,36,28,4,11,64,11,96,6,1,19
49,50,2,9,97,17,35,10,71,12,34,21,93,63
57,63,82,59,15,90,41,29,93,43,75,70,58,60
44,60,46,15,22,30,67,9,29,79,89,24,76,51
99,63,64,19,97,73,81,20,44,65,79,75,50,63
66,17,91,70,54,14,85,85,34,29,31,30,91,22
86,15,64,7,25,75,47,45,37,51,93,15,64,33
37,41,5,13,9,56,35,56,89,24,29,17,9,87
49,64,5,6,30,68,9,96,84,5,42,97,42,81
68,49,2,8,63,59,27,68,47,28,68,1,86,74
32,70,98,50,87,78,73,52,18,48,68,92,25,80
79,2,37,43,79,40,86,2,1,46,14,96,30,79
80,56,79,23,1,99,63,86,87,94,17,47,62,69
4,37,32,13,78,89,14,9,65,28,41,97,82,10
56,4,42,55,99,69,48,16,19,30,31,4,46,61
94,27,26,8,18,75,96,91,95,2,58,91,91,56
7,65,44,68,67,60,83,63,7,24,51,80,71,39
74,50,31,21,69,20,61,5,63,30,28,71,34,42
60,35,63,17,44,49,75,6,21,52,97,74,53,49
87,36,60,20,87,20,72,78,64,97,51,39,91,15
1,38,84,35,93,11,40,23,83,83,70,8,4,20
47,39,60,77,83,56,9,72,99,87,15,20,91,92
62,21,36,67,47,18,64,29,98,87,95,73,82,86
70,76,54,37,60,38,87,38,15,7,94,41,79,68
91,77,28,56,1,41,8,79,87,6,14,70,63,16
94,65,9,61,60,39,8,70,38,19,12,12,88,69
63,2,73,83,53,42,34,33,16,90,43,88,49,37
73,35,41,51,54,65,18,45,78,53,96,30,9,97
59,67,55,11,38,79,77,79,48,46,27,80,18,33
21,39,15,44,35,27,68,71,60,42,12,91,36,22
30,73,85,96,47,69,86,82,52,46,56,31,46,91
19,4,79,46,77,59,96,10,35,71,50,15,57,66
75,14,4,11,68,71,22,78,21,66,16,33,79,69
76,14,39,64,8,2,58,52,77,46,52,67,65,68
34,37,35,23,2,54,8,52,39,26,89,24,67,1
76,11,46,23,56,51,97,35,5,28,66,46,92,91
31,36,4,72,4,9,18,25,68,63,59,70,2,29
88,45,40,9,43,78,73,65,80,63,51,6,66,70
22,79,67,60,83,32,50,50,48,52,24,47,9,32
96,2,29,40,24,77,77,63,21,45,89,38,51,47
10,95,22,16,17,37,2,96,47,5,67,83,18,93
98,82,54,62,28,97,73,11,27,25,82,48,48,17
63,34,63,70,51,80,87,31,98,48,10,98,57,9
18,60,59,40,3,50,23,20,26,60,67,79,6,92
26,94,57,38,6,99,88,96,89,84,1,41,21,3
94,54,74,80,41,4,12,84,76,1,34,49,97,49
28,38,48,40,98,80,61,53,45,4,53,12,96,26
3,61,93,74,39,13,12,44,39,60,88,81,39,40
9,90,10,35,30,4,97,66,61,35,29,35,10,28
16,95,55,71,37,82,56,91,90,22,74,90,40,36
19,12,36,37,76,28,40,56,26,54,78,47,13,74
25,74,50,70,36,92,27,92,10,7,53,42,64,18
33,73,51,11,95,24,8,95,32,99,26,3,10,75
97,97,7,48,75,32,97,9,81,76,28,97,51,47
97,26,63,33,75,29,66,82,30,16,21,43,24,14
91,72,50,71,33,26,89,15,4,45,27,50,96,4
82,74,16,3,68,77,37,71,48,98,73,31,88,73
31,78,99,65,74,6,62,27,39,54,82,91,72,13
93,93,53,84,38,50,43,76,24,70,41,20,52,64
26,25,37,69,34,19,12,47,23,15,73,60,32,32
23,47,49,88,41,47,33,77,95,38,49,85,17,53
15,13,17,28,79,76,56,73,53,7,11,66,90,82
70,43,57,26,13,98,8,56,81,51,4,49,29,56
61,67,61,48,86,71,1,17,22,65,94,21,46,47
27,76,93,70,24,92,16,68,14,49,18,45,90,75
39,28,99,75,40,76,42,23,31,96,62,44,70,98
36,66,4,53,34,69,95,27,85,95,7,26,76,69
44,16,15,89,51,72,41,35,90,99,36,22,76,72
56,24,74,88,71,71,77,2,37,50,74,51,98,23
30,4,22,47,47,21,69,25,73,83,14,66,45,59
68,1,90,81,87,75,77,57,18,13,43,31,73,25
72,95,69,87,40,26,76,84,54,84,96,59,78,23
59,1,51,93,92,58,16,62,12,65,51,95,59,17
63,13,64,47,5,71,57,81,63,61,73,38,19,50
82,61,97,7,24,59,48,54,53,10,22,88,18,19
79,3,5,36,48,77,47,10,77,30,70,51,95,50
62,63,49,29,75,15,94,63,59,15,44,82,54,3
35,83,8,1,24,17,93,92,56,58,29,84,39,9
98,66,49,99,32,59,73,83,22,56,96,29,69,21
39,86,27,42,3,2,19,34,69,71,46,17,51,95
54,54,87,61,1,69,32,39,80,88,76,18,52,54
59,71,38,53,43,87,42,4,62,92,91,60,74,29
94,52,79,59,45,22,95,59,19,24,82,97,33,16
6,43,14,2,96,48,54,86,26,9,17,43,12,1
70,15,24,51,54,56,65,20,2,73,44,53,30,57
51,87,52,79,44,64,30,19,16,18,83,98,75,47
43,2,26,7,41,97,52,68,33,65,53,53,81,61
7,32,75,55,59,57,4,14,8,19,26,51,66,25
9,28,33,49,62,48,31,31,38,89,98,77,81,83
48,44,93,37,88,69,11,75,71,78,48,45,34,77
32,73,6,47,68,71,89,8,1,99,5,23,41,31
33,41,59,91,97,99,68,51,16,91,81,82,72,54
36,54,16,94,99,26,88,23,60,81,48,98,34,36
39,40,47,86,78,53,9,5,88,33,91,63,41,48
58,42,30,86,1,1,86,24,93,45,40,79,88,58
75,27,11,92,10,42,44,66,90,7,87,60,25,58
26,66,90,6,22,98,11,2,48,87,8,56,79,56
68,33,68,73,41,77,2,33,72,24,6,54,61,65
50,64,50,76,58,33,16,63,76,81,8,22,88,50
65,75,29,86,50,80,22,38,33,55,62,13,23,62
59,58,87,37,60,38,85,67,30,41,49,64,38,33
84,97,14,15,96,49,2,4,56,42,29,39,73,81
95,12,24,11,53,23,19,87,71,33,53,42,81,23
55,9,41,3,86,90,46,85,89,31,48,99,35,86
1,34,81,8,33,39,67,57,77,80,64,31,20,98
54,54,37,39,81,72,32,17,59,17,22,36,41,54
85,23,24,74,38,75,47,76,12,43,3,91,10,72
80,93,48,94,75,11,64,58,45,64,76,85,6,26
77,40,42,6,58,59,33,38,43,17,45,26,41,35
37,99,29,29,31,61,70,26,61,38,53,89,26,72
58,62,90,56,24,26,83,34,38,13,56,86,98,60
28,46,65,39,82,5,24,98,58,18,37,31,79,48
95,18,98,71,17,23,13,79,56,58,82,71,42,66
44,8,90,92,78,73,77,38,53,62,74,13,47,68
23,93,23,2,12,80,61,97,30,71,73,98,50,49
86,6,2,40,38,48,43,49,7,8,33,27,7,73
95,81,17,16,80,72,62,32,34,71,14,58,52,69
49,31,88,90,29,39,54,98,54,69,44,34,4,30
24,48,9,81,65,35,48,73,16,48,46,54,72,45
84,95,12,18,1,56,30,16,22,72,45,70,5,58
9,49,8,17,92,22,19,81,56,85,21,11,73,31

The initial sequence dependent setup time of each job processed on machine 1.
(Where rows denote jobs: 1 to 160 and columns denote jobs: 0 to 160.For example:The value of Sijk is in row j,column i+1.)
56,20,87,19,99,42,54,83,86,71,92,4,63,36,36,82,19,53,1,14,20,31,9,44,74,62,95,78,32,26,1,73,15,22,23,70,87,73,97,70,64,59,4,65,63,31,80,77,88,2,26,62,25,93,75,74,57,37,12,36,8,14,10,51,89,21,87,58,13,17,25,25,79,38,64,83,90,63,31,46,69,42,82,96,83,81,38,77,40,78,34,57,66,40,96,53,68,37,83,2,94,67,26,96,77,28,95,59,10,52,6,61,40,55,12,17,8,39,80,50,93,95,47,36,22,17,94,63,25,56,94,74,13,98,74,40,54,99,3,79,42,16,86,50,76,68,73,38,92,9,48,76,43,76,30,5,23,5,71,74,64
29,25,72,62,64,1,50,56,83,35,27,76,75,43,77,96,23,13,49,52,76,82,77,44,73,1,4,95,31,22,10,36,96,18,60,42,77,23,3,8,13,47,1,47,27,79,52,34,8,40,26,72,27,73,6,74,13,94,49,19,31,25,73,61,86,33,39,97,75,41,42,22,70,88,40,88,18,57,38,98,36,56,49,41,63,40,46,5,18,54,81,42,97,40,61,92,27,47,88,33,61,53,78,31,14,16,78,62,54,92,20,45,27,31,63,20,56,78,78,84,6,96,2,59,51,34,45,92,87,66,37,14,66,50,10,51,80,19,55,71,44,68,18,38,46,89,60,36,88,87,97,68,86,13,76,31,17,24,29,88,14
7,91,61,38,94,55,1,86,82,45,81,55,66,77,16,99,4,14,95,25,59,87,57,57,98,55,84,60,28,25,6,28,89,66,50,2,76,35,40,78,60,34,52,23,34,58,40,56,85,85,71,47,64,13,83,83,72,62,34,57,67,42,24,65,31,74,79,75,54,13,58,5,35,4,93,98,33,24,86,54,82,38,80,24,78,8,81,7,29,29,22,39,32,65,15,19,35,21,31,76,8,27,93,7,52,64,82,13,60,77,66,40,69,6,98,74,23,73,30,98,85,6,84,94,83,41,64,6,19,8,11,66,78,50,38,84,47,64,88,44,8,6,36,3,99,96,47,10,38,51,65,42,80,68,40,85,56,56,74,73,90
98,33,3,9,48,51,64,57,35,25,5,49,3,13,88,45,59,40,38,99,4,61,27,44,49,32,54,32,69,67,85,87,31,94,93,65,67,78,42,70,94,86,6,54,85,91,44,3,58,30,43,41,64,4,70,28,70,24,46,57,26,92,67,47,68,93,67,6,94,69,36,74,31,75,49,1,9,56,73,88,11,76,5,85,20,6,17,34,95,74,27,14,85,8,88,35,95,96,15,71,3,78,59,16,27,68,45,48,68,1,55,80,70,28,61,95,54,50,42,94,21,50,36,36,57,17,23,84,39,77,87,66,10,29,96,78,72,2,41,74,19,86,66,80,39,36,86,23,93,81,21,29,71,8,64,7,74,59,57,65,72
44,2,74,78,4,34,77,84,33,53,95,49,5,17,51,67,36,42,68,81,17,87,41,72,43,25,93,27,70,48,34,84,99,21,23,63,70,28,84,25,64,46,34,12,22,43,11,49,80,69,77,46,57,10,18,55,27,69,27,48,12,37,20,22,48,99,40,28,25,38,47,60,95,17,95,92,25,41,75,81,40,50,12,67,15,96,50,14,54,12,84,97,41,84,89,53,21,32,62,20,62,24,72,72,9,5,18,33,38,28,24,52,10,5,74,83,83,40,68,74,28,71,86,81,14,70,8,92,10,91,63,10,20,48,91,1,38,25,87,88,76,9,46,11,30,1,10,97,3,90,65,57,14,7,51,89,65,16,77,26,41
70,49,51,89,9,84,75,41,1,38,6,31,53,97,44,57,55,5,93,60,80,94,28,34,27,60,66,65,8,51,41,6,16,75,31,36,94,11,63,68,52,77,53,27,48,99,8,23,87,26,84,40,21,55,71,96,52,45,85,32,62,81,45,91,68,45,57,18,91,1,65,54,3,44,81,85,13,10,79,68,64,74,83,89,24,34,21,36,48,98,44,47,71,82,61,77,85,15,46,89,13,5,48,65,47,71,2,84,13,73,8,21,48,63,98,27,34,67,40,85,68,68,76,91,95,76,91,73,30,16,54,10,15,18,46,43,41,69,89,83,40,78,34,64,82,78,51,85,88,92,19,93,94,13,24,19,22,73,52,51,17
22,86,78,64,45,36,30,42,80,92,66,58,74,80,4,35,54,42,20,36,76,91,95,94,34,91,93,38,90,47,98,80,14,3,2,21,64,76,25,71,85,21,40,6,44,88,25,87,47,80,23,11,63,89,20,96,73,50,52,44,82,39,26,57,88,41,85,73,1,86,6,82,6,7,39,4,3,27,76,94,65,45,99,24,55,16,88,54,58,83,49,74,17,60,87,85,1,89,47,15,58,16,98,60,28,99,94,16,5,32,81,13,62,43,92,97,74,77,48,75,96,24,82,93,86,84,80,47,81,88,59,67,72,33,13,16,53,12,5,26,25,6,94,57,44,36,84,30,5,14,7,90,86,14,10,58,45,86,36,45,38
64,40,26,57,35,7,82,20,10,60,4,35,72,38,99,38,76,43,57,39,52,35,59,61,55,26,57,50,20,73,89,85,1,68,16,12,27,62,14,13,63,61,48,15,72,43,8,42,52,41,40,72,31,96,89,95,34,96,54,25,40,89,48,55,91,35,68,78,16,67,95,20,17,43,70,11,78,54,76,82,83,39,25,92,23,72,59,3,71,72,55,11,74,5,51,86,76,12,38,13,18,80,85,75,94,83,86,56,75,52,66,43,31,44,72,91,69,20,45,94,54,53,26,8,50,12,55,53,37,49,17,84,67,1,88,81,57,50,87,21,42,93,92,26,14,20,17,95,24,72,81,28,82,95,24,23,83,6,22,21,32
68,74,75,63,88,93,15,63,8,22,45,55,99,27,26,18,52,30,41,28,29,27,78,53,66,22,62,77,60,55,17,32,43,62,98,92,65,92,72,11,20,64,70,28,88,36,67,69,56,50,14,50,24,83,28,36,71,76,94,47,28,39,3,29,66,89,44,69,64,49,41,95,9,85,37,44,47,2,21,33,14,47,56,91,12,43,75,74,88,21,21,6,80,87,74,39,76,17,60,76,13,67,20,29,52,77,55,25,37,93,46,16,23,65,34,21,18,81,52,2,92,5,68,91,7,41,1,67,87,26,67,88,71,13,29,93,93,40,59,18,77,84,37,89,53,96,20,82,81,61,57,94,93,56,5,34,18,49,77,34,91
91,30,26,38,34,30,74,35,87,18,51,75,13,7,87,69,86,13,51,56,82,71,62,77,19,36,11,82,83,45,67,93,12,39,44,2,46,70,15,96,20,16,50,37,21,83,98,73,36,58,18,12,77,92,46,29,35,5,46,39,21,17,61,25,93,16,78,42,20,53,28,75,73,64,22,5,24,60,86,11,87,92,82,56,75,65,27,89,78,47,82,63,65,97,51,8,72,26,39,17,8,64,61,99,2,43,73,5,79,15,93,30,23,98,14,86,52,43,37,54,42,1,39,78,32,96,15,18,49,23,76,76,75,20,1,14,19,87,87,54,46,45,42,37,64,85,66,39,63,92,18,18,59,96,17,12,74,31,49,25,96
23,11,37,41,12,82,47,67,32,7,28,33,1,81,62,81,65,78,91,75,28,25,90,13,90,22,70,67,80,56,82,48,94,85,1,3,90,68,65,15,93,93,74,36,1,78,55,89,63,20,13,97,37,82,41,44,60,2,75,62,42,88,50,2,36,93,11,41,94,92,68,50,75,32,23,59,51,22,77,4,80,28,35,72,91,74,11,13,90,46,37,75,16,3,98,75,24,5,77,85,51,29,35,55,8,66,89,93,30,15,7,94,3,28,73,83,64,46,62,50,36,66,86,67,35,71,97,71,6,73,76,78,49,95,61,56,95,20,28,31,16,43,64,99,43,64,99,34,36,89,96,23,23,51,56,35,42,59,66,36,4
18,79,63,16,50,57,59,39,81,29,75,54,51,82,19,31,73,2,45,17,42,26,53,15,84,69,59,78,7,78,34,36,40,32,70,84,11,59,91,8,21,22,59,10,11,99,18,26,1,12,29,10,15,34,79,27,85,85,48,55,85,37,10,54,55,52,30,48,78,81,86,53,10,84,4,96,62,59,70,70,90,52,86,63,25,54,77,45,41,91,25,85,85,96,83,51,61,40,36,8,82,49,59,55,63,97,99,82,80,30,15,6,21,27,39,36,96,67,9,67,67,74,35,15,50,21,22,23,52,36,49,15,88,84,82,81,3,93,15,14,32,57,42,90,72,86,45,12,58,66,22,4,12,63,50,88,85,50,99,52,39
11,83,38,31,21,1,98,78,79,49,87,36,64,41,36,8,72,63,63,22,30,34,21,92,55,12,49,72,47,38,98,18,19,8,23,21,86,13,70,28,73,43,10,11,84,19,82,99,70,35,30,72,30,38,99,23,88,84,77,25,90,12,39,39,87,48,21,79,1,22,42,21,57,18,43,57,55,98,75,30,3,82,89,87,13,55,22,43,74,99,44,12,65,13,25,44,84,1,6,99,4,33,79,95,71,49,80,7,37,11,21,92,62,60,97,96,81,55,36,58,95,76,3,82,25,69,20,65,6,46,7,13,91,42,33,34,61,45,42,93,61,20,26,59,75,48,47,70,79,36,65,36,81,60,77,2,49,74,22,10,41
94,82,96,76,53,2,25,9,48,54,81,67,83,18,41,51,57,25,56,24,98,28,43,94,56,78,80,9,58,82,98,87,94,37,85,99,89,37,32,91,7,67,21,13,28,53,37,71,26,84,42,69,99,6,76,7,43,48,14,2,94,13,96,4,44,32,52,99,80,3,38,12,53,42,66,50,29,38,80,43,17,80,44,13,34,6,37,24,97,20,88,73,21,47,68,26,88,11,16,65,99,40,74,61,60,18,65,58,10,60,75,90,9,79,69,82,17,61,85,93,40,74,80,9,92,40,63,61,82,54,84,49,64,92,24,32,3,75,96,9,79,83,56,34,95,70,82,11,46,39,48,41,11,10,87,61,44,38,32,28,17
31,88,3,97,77,94,87,12,57,68,3,86,3,21,24,34,47,85,37,93,75,28,30,60,64,73,29,11,50,13,24,69,70,99,68,2,87,69,93,71,76,79,86,40,4,28,10,20,40,61,96,55,83,68,1,74,58,46,21,12,90,62,17,53,4,74,51,94,80,41,93,66,10,19,33,58,2,57,15,76,83,71,82,76,13,24,55,16,21,41,21,17,59,95,54,99,45,38,10,90,5,46,99,71,53,31,91,98,95,12,70,88,89,55,26,58,91,56,1,25,77,42,26,11,55,95,76,70,23,96,20,33,28,26,79,35,41,81,34,69,60,20,25,89,94,72,88,12,58,79,40,61,28,31,41,48,94,23,73,16,46
75,16,66,35,91,68,37,53,44,85,38,33,56,38,81,5,98,3,90,2,39,27,24,28,56,4,41,30,69,77,30,63,49,9,30,23,65,28,6,58,32,98,38,84,43,14,5,99,67,74,63,82,51,31,89,42,24,8,70,90,41,1,52,35,43,74,37,23,97,4,37,5,71,68,10,24,90,98,21,5,49,60,22,47,62,88,84,5,9,78,89,72,42,87,3,94,3,54,52,27,77,56,67,29,49,34,4,70,68,34,91,77,25,58,18,12,25,96,51,67,4,76,61,39,54,88,52,56,38,26,94,64,35,89,74,64,99,33,35,49,15,26,76,24,46,15,31,81,65,96,46,73,20,44,47,28,39,12,84,67,86
66,27,27,24,64,86,1,24,55,91,70,30,3,57,72,7,11,4,26,68,63,6,16,1,51,55,8,92,18,79,67,36,75,5,98,79,82,71,75,76,64,81,45,85,72,48,71,26,66,34,48,54,67,2,94,2,35,83,47,49,35,33,77,88,83,15,85,53,86,45,91,61,74,22,30,9,21,69,59,94,72,47,31,34,17,43,71,60,27,1,61,37,71,86,2,78,63,59,23,66,10,79,91,16,44,9,43,35,74,49,42,75,33,22,44,95,58,72,58,80,15,85,18,4,20,1,71,3,3,73,25,12,38,45,30,12,13,87,11,64,6,80,72,29,59,55,71,30,14,51,28,82,87,44,96,47,60,91,11,21,50
44,11,68,36,41,78,18,27,25,64,74,34,43,86,41,34,32,24,31,11,8,49,35,77,93,22,21,34,11,4,1,97,14,2,37,86,41,36,87,49,77,77,13,63,12,5,38,16,30,12,97,80,96,60,93,7,66,7,43,89,44,48,35,31,74,44,5,37,89,1,60,28,56,66,91,76,30,13,15,56,45,13,77,11,44,30,86,37,91,44,93,10,62,40,41,30,6,86,82,65,29,6,93,88,92,96,25,69,17,93,88,97,53,85,13,47,21,85,39,92,20,4,12,26,98,50,14,32,7,4,47,53,14,66,48,65,56,9,14,7,99,1,21,77,54,17,85,25,75,89,19,7,69,79,52,91,59,95,36,69,34
22,43,3,34,32,1,34,52,95,70,46,92,37,4,10,95,77,81,89,51,61,54,46,43,47,54,64,32,89,31,61,9,11,52,16,46,3,60,22,78,81,48,13,57,87,2,53,75,90,30,14,5,72,55,2,22,51,91,40,82,44,3,58,18,99,6,50,91,44,65,1,16,36,6,15,92,92,21,19,54,68,57,23,75,17,34,51,50,82,73,55,45,24,43,21,65,3,52,89,58,49,88,64,37,82,12,3,28,42,53,20,61,20,74,27,66,73,76,7,26,86,35,89,88,25,91,19,90,35,79,59,61,29,89,26,25,3,81,75,4,12,30,59,33,63,87,80,3,6,97,27,96,79,52,15,91,38,49,84,95,24
92,77,42,15,91,92,55,8,87,8,27,56,96,87,91,80,81,90,89,93,86,28,60,51,21,35,50,36,99,66,85,93,24,68,48,29,79,47,27,66,36,63,19,44,34,98,27,68,12,9,66,79,72,62,82,50,17,49,33,66,72,64,4,50,10,48,99,81,25,29,56,67,36,27,43,8,69,81,49,79,41,2,67,66,28,39,96,35,5,2,76,2,30,83,9,50,74,77,30,77,30,8,43,71,25,28,39,2,43,80,43,71,84,75,43,12,43,84,70,96,1,32,71,25,16,66,76,13,32,44,37,9,93,4,57,58,39,9,96,98,55,15,8,42,19,76,81,47,32,7,41,4,4,29,22,71,62,58,26,96,71
78,31,66,68,54,11,53,72,68,54,18,33,58,85,39,23,6,85,13,95,98,99,47,3,33,40,34,55,83,15,3,47,31,21,19,98,48,85,26,63,43,24,92,72,28,5,49,23,67,1,21,40,59,59,13,50,71,61,91,61,27,99,37,9,35,45,78,19,39,19,97,22,95,81,56,17,65,24,40,61,29,43,98,46,33,48,87,92,14,65,90,14,75,5,6,91,94,14,20,8,70,34,20,58,73,42,18,55,56,38,10,6,28,21,20,24,75,84,28,46,18,50,15,29,59,29,33,85,75,26,51,60,2,50,3,24,79,62,89,75,17,76,19,79,14,98,34,46,29,2,37,58,9,79,29,44,97,72,71,25,33
62,20,62,57,72,70,15,49,87,63,61,6,84,85,53,13,90,95,22,25,88,27,41,45,5,55,46,87,25,12,46,25,4,24,63,16,63,49,1,33,18,26,47,48,12,75,2,19,51,44,42,46,13,2,94,80,68,91,31,25,92,1,12,54,38,33,43,6,56,39,42,77,91,8,74,13,30,86,72,34,13,96,56,24,91,37,27,75,65,77,48,22,40,66,88,91,29,5,66,58,25,57,30,64,95,87,74,17,61,23,78,33,14,67,37,89,94,30,99,13,73,33,71,27,65,97,14,35,45,82,33,47,37,60,30,62,59,71,16,38,57,49,80,99,41,80,8,78,30,8,51,12,44,34,99,9,33,43,64,49,4
95,27,51,10,96,39,44,93,70,72,70,15,99,31,29,29,5,94,56,59,89,11,40,23,83,70,34,10,51,70,29,63,78,79,13,94,75,8,32,65,11,33,73,60,42,63,23,75,30,65,99,78,41,99,11,21,42,50,59,24,99,23,45,46,37,23,30,5,26,6,66,65,31,76,16,64,65,65,46,45,73,34,53,73,80,88,71,17,84,30,69,14,68,81,3,33,72,56,94,71,13,84,72,33,91,1,47,27,84,26,9,53,1,84,53,89,11,25,41,13,75,99,55,45,57,94,96,35,34,7,62,53,15,17,55,99,47,69,23,75,15,6,98,77,82,25,65,57,22,90,33,40,45,34,22,11,67,78,27,26,64
3,3,97,52,43,67,9,93,63,39,49,98,23,23,86,69,3,2,54,51,97,30,34,2,91,94,91,42,13,76,94,41,53,88,69,29,16,46,16,95,26,81,60,1,22,80,35,68,65,20,19,72,97,64,6,66,35,75,20,6,59,49,89,37,59,24,99,52,64,8,52,98,43,88,55,21,96,40,9,3,70,28,71,31,32,4,94,37,37,60,8,90,74,14,11,2,47,44,81,78,90,25,43,50,36,73,77,96,67,74,75,86,38,60,37,32,58,14,80,91,60,44,93,70,59,57,9,23,26,26,80,87,89,97,91,22,69,6,24,11,24,54,98,64,87,31,98,13,82,82,46,6,88,71,35,86,51,5,55,1,64
92,68,59,83,90,82,36,2,71,84,38,54,58,3,76,5,50,29,98,83,85,15,8,88,24,17,76,99,91,95,43,5,67,7,25,7,92,20,31,97,65,86,78,58,37,69,40,42,17,45,43,5,75,5,63,5,53,49,37,98,13,90,10,14,94,45,18,44,80,19,36,87,61,22,12,85,70,29,28,16,97,74,73,90,94,25,6,52,80,27,36,68,22,86,9,60,46,54,10,48,38,3,97,71,24,17,70,94,66,88,77,31,88,25,4,46,36,55,62,99,66,1,87,89,62,76,23,29,79,30,47,3,39,94,96,27,64,31,79,61,26,54,67,39,58,19,38,79,43,65,14,50,48,32,64,88,2,83,84,98,18
67,65,91,57,38,80,38,18,51,63,10,4,46,78,80,35,57,62,85,20,17,89,94,78,84,30,26,89,36,51,82,62,41,58,59,95,69,21,69,51,10,25,31,83,59,7,79,44,89,23,16,3,67,23,41,82,5,2,57,94,98,6,89,26,4,23,19,26,34,18,64,33,58,99,13,77,93,37,16,76,28,97,13,24,97,45,36,16,1,23,95,41,26,71,33,18,41,28,60,96,40,98,57,80,98,29,23,80,55,80,88,92,33,95,76,35,94,63,70,77,85,34,36,27,90,1,23,69,32,68,44,72,12,55,79,69,28,16,43,77,4,1,22,8,54,20,21,93,77,18,87,86,64,56,45,48,41,5,71,1,48
63,10,8,14,13,23,13,98,37,25,35,12,68,87,74,61,7,42,78,60,66,31,63,42,45,44,43,15,72,40,57,48,71,24,6,52,43,93,50,21,22,21,21,40,49,19,38,91,13,90,64,52,22,78,6,30,22,29,63,70,77,43,60,67,54,30,61,19,37,38,9,26,11,15,69,10,69,56,13,1,74,6,58,51,9,59,59,96,28,71,40,92,96,76,56,75,74,53,16,91,33,51,71,54,87,44,84,37,31,28,19,32,42,67,33,59,41,61,61,6,71,12,93,38,11,96,48,74,41,78,88,57,38,29,14,76,32,49,48,98,59,51,49,44,65,2,52,86,38,81,49,51,58,84,44,44,98,75,91,37,72
