15,73,46,9,37,12,10,37,47,62,11,71,80,63,49,20,29,61,70,56,72,24,43,17,7,33,48,66,32,50,98,96,17,79,48,16,93,22,71,76,47
16,11,59,5,49,16,83,77,11,66,2,5,17,83,84,9,70,81,78,70,65,41,53,80,74,14,6,56,88,80,65,92,23,29,5,36,86,91,69,13,43
69,24,49,40,2,49,20,76,27,46,96,51,86,69,15,3,73,5,43,36,73,69,76,44,49,96,40,37,30,85,3,59,31,90,66,29,70,75,43,77,19
79,10,31,5,19,80,62,76,55,35,87,85,7,16,87,71,14,55,23,92,18,94,17,87,32,36,36,21,53,39,90,71,59,49,72,39,16,86,63,36,82
23,58,6,28,98,96,79,74,21,83,18,92,48,7,42,75,46,26,64,95,29,79,26,92,5,2,35,42,88,51,26,10,34,66,81,14,74,28,14,49,35
42,21,12,44,66,61,76,89,16,52,41,69,88,52,26,72,44,97,19,47,44,30,95,29,19,67,67,41,65,90,37,18,70,77,57,92,32,89,33,78,72
69,40,59,89,88,63,30,26,23,30,17,43,65,98,1,92,38,62,30,82,16,79,19,31,6,87,37,76,24,67,54,92,23,23,66,61,64,27,54,54,83
74,78,34,64,23,99,97,84,3,80,6,31,50,1,73,60,5,77,5,19,43,56,16,72,12,58,83,61,17,27,13,58,7,98,91,92,80,50,99,69,26
49,68,90,82,16,22,13,37,15,94,73,81,68,86,26,92,87,77,70,39,30,37,87,88,16,42,13,74,33,88,74,41,80,69,56,42,91,21,52,7,48
96,8,83,37,57,60,9,33,1,72,51,2,29,29,70,19,49,85,25,16,73,24,33,44,90,39,73,74,58,95,20,9,9,73,68,72,89,41,49,14,37
93,49,69,13,22,51,29,51,21,91,37,20,82,45,50,89,90,71,41,29,76,20,44,82,37,61,77,79,45,81,67,64,6,32,9,31,78,18,33,29,26
23,67,85,22,92,97,17,31,64,19,16,84,71,88,85,81,87,4,4,8,17,91,18,24,53,88,76,68,5,97,24,66,30,75,13,75,49,45,80,16,55
4,63,42,48,89,16,17,60,90,3,11,99,48,73,28,91,89,59,82,76,73,15,60,24,50,86,3,61,88,67,90,40,8,59,30,53,78,18,70,40,49
92,80,46,84,3,42,81,53,54,8,90,9,89,19,42,27,60,88,97,79,98,80,45,70,73,85,9,15,9,17,67,87,85,69,68,84,73,81,29,2,78

The initial sequence dependent setup time of each job processed on machine 2.
(Where rows denote jobs: 1 to 40 and columns denote jobs: 0 to 40.For example:The value of Sijk is in row j,column i+1.)
44,92,33,6,96,44,91,44,41,9,41,26,6,86,81,20,97,94,90,16,48,34,23,33,88,90,99,21,96,29,35,97,94,60,89,98,8,58,77,8,16
84,14,6,24,24,87,98,50,42,28,32,48,2,2,87,31,11,32,87,88,35,36,31,71,91,36,90,86,67,56,56,74,33,71,22,33,65,38,8,9,16
64,88,35,78,36,51,44,57,70,6,91,39,85,61,80,61,39,81,86,5,31,74,80,6,64,94,54,67,94,44,87,22,58,61,49,46,98,91,3,90,48
93,9,68,95,58,80,77,29,22,54,2,1,5,20,72,91,78,13,98,67,19,82,14,91,87,29,90,55,9,8,46,51,64,89,50,81,83,12,44,98,49
79,63,26,96,54,74,73,7,21,21,89,11,29,73,85,86,25,14,61,6,59,13,47,5,20,35,84,13,66,81,13,93,58,94,9,18,90,65,80,3,44
62,5,85,19,6,67,81,13,1,56,23,2,74,17,72,72,59,4,72,40,28,85,94,83,39,63,25,25,8,84,31,14,22,19,57,89,7,25,69,76,23
70,98,77,95,12,24,2,51,57,92,42,77,87,38,21,84,82,20,46,98,64,11,32,88,64,85,69,99,40,52,1,19,48,32,99,43,73,50,38,78,8
72,77,14,59,16,54,41,18,53,72,1,26,70,69,70,78,24,10,13,64,98,90,40,85,80,91,58,69,94,46,95,8,45,40,3,65,22,62,60,67,42
94,15,20,78,15,89,94,9,2,23,88,47,59,60,84,48,35,54,39,51,40,3,51,54,70,46,24,16,10,58,28,18,97,52,36,99,57,50,77,27,66
91,84,51,85,11,58,68,93,80,77,10,52,79,19,2,99,72,88,61,40,66,5,26,3,52,37,76,98,58,39,9,64,96,98,27,61,37,7,60,27,95
42,65,57,18,95,89,15,55,41,96,29,46,67,76,91,19,86,85,17,59,84,74,22,8,86,26,91,92,96,16,48,65,39,21,82,11,35,48,7,49,36
96,58,27,78,66,62,16,10,16,91,8,32,95,57,64,81,20,59,5,61,53,20,40,45,70,2,8,61,17,26,66,55,48,19,10,7,46,6,69,40,52
39,11,91,73,34,94,39,2,1,53,3,88,25,3,4,16,59,18,28,60,86,99,17,24,90,22,64,41,10,2,65,37,58,56,82,5,2,76,86,83,75
64,7,44,54,55,53,10,1,84,16,94,14,64,47,95,51,17,89,95,10,53,95,15,54,8,94,5,97,20,55,59,72,16,4,70,69,94,65,34,69,14
44,31,75,61,8,84,12,51,62,51,6,7,11,57,50,1,83,2,76,68,88,7,56,82,61,94,73,44,59,91,72,7,99,24,33,40,23,95,63,65,27
27,60,45,22,7,31,72,40,79,34,76,91,33,56,66,13,86,72,66,87,98,61,63,39,63,41,33,92,6,20,93,38,2,78,95,52,32,97,50,15,32
96,4,36,34,39,96,71,63,65,7,50,87,36,27,64,54,43,44,11,38,47,44,59,17,6,46,31,80,84,86,32,77,95,17,30,13,48,15,20,54,43
27,84,76,9,52,56,15,79,10,68,5,70,12,75,92,28,60,86,88,21,7,6,76,57,23,49,64,98,98,60,42,29,71,35,81,60,22,58,53,80,87
54,86,5,46,27,65,56,2,31,15,99,37,10,45,88,53,12,19,45,27,31,92,39,81,81,57,94,68,88,88,85,38,90,31,74,5,44,3,28,49,27
23,78,44,98,90,60,49,91,58,96,5,14,28,81,93,95,93,81,29,89,1,24,9,29,60,96,88,50,83,31,44,14,36,19,59,13,86,44,73,26,35
68,49,74,17,34,66,80,32,35,68,49,22,54,79,97,42,19,47,50,56,69,76,20,16,36,76,42,85,67,55,85,96,31,19,81,8,66,66,56,95,78
28,86,86,20,72,26,1,17,48,32,94,54,56,41,66,90,52,69,19,31,70,19,29,74,11,46,40,41,57,41,97,16,35,95,94,63,59,43,39,38,73
1,10,59,21,39,61,65,77,33,78,54,65,8,87,60,10,38,96,3,72,80,55,90,7,19,14,15,33,47,31,60,61,51,5,82,93,66,18,88,12,23
13,59,98,88,84,42,80,48,96,17,47,99,87,64,38,15,37,12,91,64,99,93,54,95,18,71,94,73,30,59,21,60,49,26,28,41,94,15,56,64,37
84,38,23,48,14,81,56,94,18,29,93,74,70,77,46,81,65,1,12,21,52,5,12,1,28,1,18,67,94,94,3,88,15,72,80,92,13,68,41,67,24
3,28,79,92,73,56,63,53,98,42,74,66,97,73,31,48,9,15,47,5,40,25,79,74,20,31,71,84,77,73,46,40,72,16,32,95,43,82,56,36,96
3,64,76,36,78,1,69,12,9,68,85,78,40,69,75,40,3,95,51,70,45,91,43,18,3,31,86,9,28,25,32,73,62,49,33,8,97,73,60,53,82
61,49,95,94,29,32,88,80,13,69,88,97,47,26,91,2,62,28,47,10,14,52,54,11,61,11,31,92,13,73,54,16,35,67,42,93,11,60,50,21,64
52,39,59,29,80,22,75,4,70,6,99,63,29,51,84,69,84,38,27,4,64,11,53,93,21,72,87,1,14,56,88,11,23,8,31,77,79,57,95,43,51
62,94,72,18,91,81,94,42,14,59,37,18,96,39,5,61,37,54,51,78,74,57,72,24,68,56,22,69,42,77,86,92,73,76,69,97,17,13,48,48,49
10,72,53,1,55,76,90,89,92,60,41,82,62,1,47,58,53,53,20,58,88,28,10,30,46,38,55,86,35,56,3,48,80,56,47,13,22,47,5,60,60
57,88,96,96,43,3,52,74,77,32,62,37,24,22,70,53,5,60,99,43,32,17,55,9,3,19,96,96,76,25,16,14,3,46,73,26,46,43,36,30,62
57,69,60,30,85,11,54,63,98,29,36,89,83,59,8,47,11,65,79,74,93,20,22,73,28,32,65,95,58,98,47,91,72,43,18,13,37,73,95,5,49
98,40,26,7,79,83,26,70,97,62,37,58,41,63,51,32,61,57,32,83,70,48,76,29,75,29,89,95,16,25,43,76,32,13,30,48,62,71,35,29,98
6,82,55,40,14,17,79,91,75,80,75,86,85,6,50,23,99,42,8,38,10,76,93,49,52,29,32,92,79,67,48,63,14,8,91,17,16,86,1,82,13
72,63,19,53,95,83,4,96,14,97,55,58,34,53,35,98,57,68,84,18,36,24,6,63,78,23,24,61,19,33,73,17,22,65,66,32,50,12,97,26,82
19,57,34,1,35,70,61,25,15,25,58,7,3,4,5,73,54,82,80,35,95,17,5,77,22,76,79,93,20,24,14,26,69,35,89,15,86,29,39,86,30
60,9,3,82,18,49,66,77,77,48,23,48,69,33,42,42,12,17,46,17,67,22,77,6,69,8,80,36,65,10,67,61,36,16,28,2,13,94,91,1,74
30,58,93,20,92,43,34,89,38,79,56,60,2,66,28,77,27,60,39,54,60,4,19,88,68,6,45,19,59,9,2,88,62,43,37,92,68,6,85,6,49
34,53,64,73,38,2,2,27,53,86,26,55,1,15,57,62,48,98,4,35,92,9,93,17,80,36,37,40,87,46,74,87,24,5,5,84,51,99,76,96,34

The initial sequence dependent setup time of each job processed on machine 3.
(Where rows denote jobs: 1 to 40 and columns denote jobs: 0 to 40.For example:The value of Sijk is in row j,column i+1.)
50,67,6,58,45,11,46,96,84,57,72,53,6,1,30,93,50,99,4,11,1,31,21,6,34,85,84,77,5,67,32,1,9,34,92,95,95,34,93,8,57
37,33,43,6,81,89,50,42,62,56,60,58,35,79,61,8,34,30,82,95,4,86,80,41,80,53,94,29,74,53,55,92,14,88,54,63,90,93,39,71,7
91,95,45,24,65,11,18,44,41,11,72,27,76,72,22,22,61,39,57,38,4,41,32,96,89,87,42,96,1,42,86,31,68,86,25,30,40,98,31,86,29
62,93,10,52,66,48,55,33,78,79,39,42,88,76,35,61,2,57,4,27,96,40,50,67,4,74,19,14,41,79,52,91,10,77,2,79,30,94,83,93,2
59,71,43,59,18,17,20,24,86,25,38,71,67,69,23,35,54,66,28,56,56,22,54,33,86,45,54,63,28,13,53,3,57,82,32,17,60,61,39,28,10
8,15,33,7,8,41,11,26,24,22,13,72,82,44,68,29,98,30,99,38,63,45,2,34,63,57,50,51,66,8,93,99,36,40,23,28,58,27,53,90,65
14,24,89,36,53,62,3,34,14,34,57,58,14,84,67,70,16,25,50,52,77,40,1,75,96,1,98,56,65,66,26,11,36,72,99,55,67,26,30,37,18
54,96,46,48,90,76,68,64,87,71,72,33,64,15,40,25,61,87,51,86,39,20,56,63,59,48,75,79,36,29,46,88,25,47,13,17,9,46,67,63,40
71,72,99,18,64,16,99,20,39,56,48,34,14,91,86,65,92,94,59,84,28,9,63,70,59,31,65,31,9,68,28,26,90,74,71,37,9,68,94,39,33
4,88,55,48,91,17,43,20,57,44,72,57,67,8,78,17,77,25,44,10,2,82,73,23,78,49,37,8,51,48,11,88,23,10,60,57,77,36,6,96,47
72,29,92,81,93,85,32,50,92,54,60,70,40,43,31,75,62,51,37,89,43,37,37,7,34,67,16,30,91,21,28,91,21,92,73,19,50,30,99,78,50
20,25,90,4,19,9,50,30,13,7,66,25,60,46,45,49,94,57,45,62,48,45,46,84,71,87,91,79,90,87,71,83,83,99,37,26,2,53,68,38,63
20,3,19,56,17,13,48,87,51,88,50,33,36,88,96,16,5,71,46,53,77,87,35,19,95,57,94,50,2,33,14,69,28,93,52,53,3,75,29,69,83
16,20,21,90,23,26,90,60,23,49,29,58,80,78,73,37,33,91,66,14,72,16,29,99,74,61,92,31,58,64,90,84,85,58,22,22,3,11,70,14,44
36,28,96,12,93,81,70,98,22,85,48,13,56,77,13,64,93,80,97,23,14,49,98,50,68,16,45,78,9,55,70,7,18,24,52,86,20,69,25,94,85
51,79,55,84,67,64,23,2,7,82,17,64,15,51,87,33,90,45,14,61,18,38,56,8,85,62,33,96,72,17,27,39,90,40,55,5,69,32,89,70,66
78,67,62,44,28,2,78,8,5,92,65,43,46,19,11,72,43,89,66,60,9,76,96,24,81,76,59,25,69,87,75,70,71,49,71,33,62,68,11,42,77
17,25,75,23,95,53,35,61,89,51,19,56,10,86,94,44,61,24,49,39,6,64,79,39,39,76,34,52,31,72,37,72,30,72,5,28,5,35,11,74,15
28,38,94,13,87,40,31,26,50,74,40,79,66,70,32,39,47,28,63,28,40,63,78,52,95,7,21,64,19,96,43,37,62,17,87,95,21,30,97,95,23
37,10,44,77,54,29,75,67,13,46,75,74,42,44,57,6,15,78,55,23,28,82,84,57,45,77,2,40,27,72,8,66,45,92,74,8,49,11,26,53,86
73,33,25,46,62,39,47,73,59,30,1,77,4,54,81,37,19,3,2,28,14,82,91,78,68,22,58,30,49,65,73,38,52,88,39,30,11,70,44,25,19
28,9,77,45,28,17,35,51,20,41,91,89,59,21,47,52,5,27,91,89,36,56,42,88,29,32,38,31,95,22,90,62,59,69,9,87,62,40,38,19,46
31,98,6,66,72,91,34,65,52,88,42,43,80,96,28,71,36,72,70,94,75,9,32,47,18,93,48,30,59,17,88,87,14,41,33,23,73,66,51,29,19
13,54,5,99,67,19,2,35,57,1,28,85,12,8,55,46,61,99,99,59,99,24,31,22,37,81,30,76,83,41,42,44,54,84,31,7,90,37,9,67,26
50,90,46,78,39,39,28,21,3,39,44,15,89,22,52,74,45,90,21,1,49,15,18,71,74,61,5,87,39,13,4,49,13,45,65,2,71,71,90,60,47
98,39,80,98,63,90,53,76,61,68,20,58,40,84,38,17,79,68,62,96,56,24,6,91,85,82,91,30,81,15,10,18,41,12,18,67,98,29,81,60,2
53,54,93,34,63,72,38,12,48,29,76,40,45,80,78,94,54,68,71,88,57,17,87,51,73,12,42,15,82,79,58,59,23,35,34,59,79,95,70,58,56
40,41,69,67,89,86,28,37,91,64,27,48,34,30,28,53,41,79,74,85,7,52,74,11,64,12,98,80,31,55,8,99,69,93,38,44,32,84,99,96,1
65,50,37,82,84,89,34,91,54,44,80,37,39,92,31,14,78,8,48,7,87,9,4,46,77,71,18,62,17,80,41,13,9,44,16,79,47,11,16,24,21
28,25,25,97,17,61,42,61,31,89,34,32,71,48,39,43,73,43,28,23,72,16,90,76,36,50,35,83,79,52,46,90,56,39,53,93,17,15,22,91,6
75,8,10,92,43,21,21,22,44,2,30,27,27,1,84,2,76,42,39,70,86,82,45,81,4,59,65,61,97,71,62,61,15,67,90,13,1,6,97,7,62
44,26,80,18,92,5,84,14,15,22,8,89,86,22,98,4,98,71,14,55,76,21,40,92,97,45,85,70,15,70,47,79,8,68,86,92,73,21,20,48,48
12,76,43,60,46,79,92,40,1,86,60,80,18,91,96,96,57,7,48,92,91,20,29,16,39,17,89,6,13,60,56,20,32,54,83,6,4,81,26,60,69
67,30,17,95,87,46,46,56,72,15,74,72,40,90,77,94,47,84,12,89,51,82,58,95,71,29,98,8,7,14,63,42,47,73,88,12,51,71,29,85,86
84,43,11,7,20,54,87,13,43,99,67,41,82,32,99,31,48,9,52,72,9,58,62,17,43,9,73,97,8,3,64,58,42,76,6,52,26,52,44,2,3
8,25,13,23,48,77,83,2,87,23,59,5,28,89,27,96,38,5,21,59,24,59,34,24,89,60,25,7,19,15,41,15,88,5,73,82,92,75,11,19,96
7,66,31,36,72,1,6,44,2,44,3,58,38,23,39,2,54,33,57,92,28,77,47,39,5,6,60,95,72,31,29,93,12,52,98,92,34,66,56,32,70
73,77,91,77,63,50,94,14,6,99,87,92,17,96,30,21,44,40,68,31,24,56,87,48,3,6,13,41,83,25,80,57,75,5,36,82,12,36,74,66,26
29,87,77,77,83,76,34,3,43,93,51,25,10,26,33,51,59,85,44,17,10,9,59,40,83,94,48,14,12,67,31,49,8,77,4,18,47,38,95,62,33
13,5,23,93,41,76,16,69,78,56,77,61,92,6,66,66,37,60,2,80,22,1,86,71,63,34,86,21,33,62,80,49,6,71,23,48,96,30,85,84,95

The initial sequence dependent setup time of each job processed on machine 4.
(Where rows denote jobs: 1 to 40 and columns denote jobs: 0 to 40.For example:The value of Sijk is in row j,column i+1.)
51,7,39,88,2,47,12,49,22,35,17,95,16,28,46,42,79,5,63,78,99,52,8,45,18,90,13,28,5,60,6,29,94,84,28,23,35,16,37,76,21
49,55,4,60,58,62,4,39,8,22,23,90,81,6,4,66,48,93,24,4,10,81,67,81,84,59,17,75,26,58,82,30,93,81,77,73,96,95,49,6,27
18,94,68,61,52,13,12,22,32,38,23,55,74,87,80,69,64,93,59,64,36,3,85,8,85,51,10,73,62,84,10,94,11,14,30,50,69,75,67,80,74
48,79,66,18,78,51,67,59,86,93,79,61,78,5,14,98,81,78,4,32,64,14,16,95,65,2,87,81,69,29,29,6,88,27,40,10,89,2,80,58,43
25,94,67,23,46,56,27,12,55,62,27,36,67,78,16,62,34,26,45,49,20,81,16,51,24,90,33,21,4,98,21,76,75,47,57,91,2,37,54,76,94
16,7,12,61,52,71,47,97,38,77,5,16,53,96,89,99,86,40,55,19,14,20,98,78,48,39,45,81,51,94,98,11,83,28,84,80,72,43,78,30,94
54,58,53,13,4,75,99,46,14,19,61,44,31,60,52,21,13,26,86,29,8,14,65,42,51,35,18,75,26,33,18,90,36,35,73,30,81,11,23,52,39
87,16,44,44,19,35,78,45,16,85,38,53,61,54,12,40,97,79,46,23,13,32,3,92,6,23,86,70,83,60,50,51,65,39,28,41,94,86,31,2,7
51,85,44,95,18,9,69,71,96,18,52,63,48,78,82,5,92,19,94,8,8,71,57,94,64,90,9,29,61,32,34,63,86,41,38,91,79,71,79,42,25
80,12,81,66,80,91,52,90,2,43,74,72,42,9,70,58,31,25,38,84,18,9,57,28,11,90,37,90,83,12,98,6,54,53,3,60,17,67,47,67,21
14,40,2,89,74,12,47,79,20,31,27,92,90,84,59,65,24,65,60,60,59,61,83,28,55,80,11,11,19,22,54,11,12,43,90,73,45,98,49,4,80
10,49,90,37,91,55,94,42,81,99,82,17,30,79,50,76,50,91,62,49,59,38,66,4,99,17,75,97,83,85,69,31,99,64,12,97,9,97,23,42,56
43,92,15,53,66,50,43,76,5,79,78,13,34,97,74,18,31,6,25,44,61,27,88,86,44,35,39,73,73,34,74,15,57,83,68,10,25,64,39,4,38
86,16,71,45,8,40,6,13,31,51,81,46,57,66,24,33,66,6,90,29,76,65,80,66,5,16,11,24,38,12,9,17,72,30,23,73,42,55,8,46,70
97,68,39,41,10,84,95,6,95,73,32,10,72,16,51,18,39,17,1,63,36,67,6,97,57,34,80,11,44,86,8,92,7,81,31,51,25,38,29,29,10
49,41,56,45,72,9,13,91,64,20,60,29,37,51,84,44,32,50,22,30,93,1,97,41,99,10,33,76,72,9,94,13,86,46,40,11,66,66,63,67,37
93,26,89,1,67,93,95,1,61,36,92,15,34,54,22,79,56,4,42,87,67,33,86,95,49,96,91,1,3,93,2,74,33,24,27,78,50,61,99,80,89
68,97,79,31,88,35,68,21,45,28,76,5,18,49,52,52,10,96,99,52,42,97,36,74,79,14,68,50,69,39,35,21,32,93,41,76,41,40,1,27,14
76,76,20,4,19,36,5,9,15,47,68,94,86,89,33,73,98,39,25,5,34,22,61,19,86,28,68,72,39,6,87,60,20,69,47,67,84,90,46,30,94
46,35,30,11,13,98,80,97,41,63,65,3,34,61,85,55,44,83,66,51,10,97,34,56,45,20,44,1,59,62,67,47,25,10,93,20,63,55,64,41,66
86,6,86,16,31,82,32,10,81,80,1,2,50,72,50,6,44,2,45,94,11,45,14,89,31,31,21,31,35,43,6,42,43,51,2,82,19,38,9,80,80
3,31,91,50,13,87,70,90,34,16,93,24,21,13,93,95,45,68,85,84,74,90,94,74,63,95,54,71,28,10,49,64,38,69,92,87,97,22,82,98,14
34,87,16,53,46,64,98,6,95,27,58,32,51,65,47,70,18,60,77,86,96,62,31,48,41,54,18,80,48,21,36,20,95,45,50,94,94,78,22,84,73
99,77,1,42,62,57,56,89,44,44,40,64,83,5,15,81,74,81,61,5,64,37,52,54,75,70,12,25,12,38,5,9,66,4,1,70,57,89,92,22,18
32,65,41,69,74,92,93,84,53,34,36,23,71,16,43,66,81,99,54,84,17,8,64,78,46,82,58,89,36,17,80,32,81,68,11,89,33,38,35,21,78
19,34,79,62,91,23,73,89,68,68,8,95,16,67,59,12,59,86,16,24,73,97,23,3,45,65,96,85,65,59,91,72,55,70,41,94,47,84,3,37,90
12,34,74,4,13,16,56,48,13,47,26,86,58,56,15,81,31,93,32,74,22,99,41,5,25,42,9,96,79,83,37,3,77,1,56,97,40,50,47,89,98
79,36,78,68,80,37,65,96,4,25,93,28,68,20,4,41,91,49,90,40,97,69,18,62,32,78,19,36,38,70,46,54,47,36,86,52,40,89,90,38,33
28,26,90,99,33,84,47,67,21,22,21,19,76,90,78,26,39,76,72,6,29,37,25,68,52,98,65,77,18,68,21,26,57,68,29,68,91,51,61,11,20
15,82,8,22,43,57,5,22,57,72,66,68,6,12,20,51,87,90,80,48,98,18,51,83,37,37,6,31,58,45,96,3,38,80,97,11,8,35,33,71,41
91,88,12,77,6,96,6,60,65,52,63,11,49,36,11,82,68,64,79,70,56,14,64,57,1,87,4,89,59,13,44,41,95,70,74,85,8,46,56,27,2
83,26,58,70,99,96,30,81,74,44,30,24,54,18,5,26,23,10,30,71,29,77,80,46,73,48,53,20,61,48,35,60,77,3,46,75,92,39,99,73,73
70,66,69,61,70,23,40,83,85,83,20,67,12,49,97,71,10,20,74,99,85,99,74,55,90,49,22,49,64,34,68,23,54,86,91,83,96,86,78,1,48
12,7,84,57,16,29,43,31,98,47,29,54,72,95,66,57,65,91,2,13,73,50,21,88,17,37,48,27,71,44,27,5,48,66,37,46,45,36,88,71,47
98,46,11,36,46,75,77,22,69,6,15,74,71,79,49,36,59,81,11,52,26,14,58,61,27,98,30,77,60,8,60,19,96,13,89,85,63,90,39,92,76
5,78,97,28,74,60,19,96,78,34,6,61,11,59,94,79,83,41,96,12,84,25,41,98,50,56,56,34,56,50,70,80,93,64,75,30,54,84,1,57,46
25,1,29,6,74,64,19,64,68,66,70,12,80,7,80,66,73,64,19,73,94,7,97,65,14,27,63,9,27,96,70,47,32,73,31,43,95,6,27,4,51
