62,42,77,64,71,29,60,2,2,46,74,38,38,92,58,76,71,44,40,83,62,78,53,46,48,61,33,88,33,81,84,71,43,84,27,14,76,32,51,3,4
98,68,87,80,3,33,2,39,27,72,1,20,45,99,16,44,53,7,98,32,45,50,63,26,53,15,18,49,24,15,65,47,16,96,65,62,30,28,26,62,21
62,70,36,16,27,21,30,66,38,48,54,57,79,51,89,98,93,23,54,32,96,13,36,46,61,32,36,82,56,6,49,91,56,83,41,64,31,91,80,78,65
82,43,58,69,43,44,77,52,52,24,5,78,68,38,55,94,38,35,71,63,47,68,46,79,67,79,20,32,33,52,86,37,83,45,59,6,43,92,89,63,91
48,95,87,11,62,20,85,34,55,84,68,84,59,22,6,32,87,74,57,30,72,58,4,13,73,10,46,10,33,33,79,61,28,97,26,7,39,27,95,56,26
2,45,31,68,64,87,34,4,3,25,16,68,63,47,99,65,27,80,70,96,9,11,45,88,49,38,66,89,87,65,68,32,14,97,24,70,23,73,8,70,81
9,29,40,11,93,47,67,70,61,37,15,30,35,76,58,33,44,29,55,58,18,47,46,12,86,21,21,75,32,51,71,81,46,56,60,77,83,42,74,26,64
16,59,63,62,44,5,71,14,33,21,69,13,38,84,39,36,94,84,76,43,54,18,86,80,68,2,33,29,15,93,29,73,73,1,46,14,7,74,11,52,13
7,26,48,8,37,81,55,69,18,48,48,63,15,13,71,95,69,53,42,24,75,44,32,90,58,31,69,21,15,47,8,42,66,14,25,17,22,45,41,49,49
60,77,67,14,53,65,75,71,75,23,70,68,43,57,25,61,1,1,94,76,13,7,65,74,88,92,86,36,68,79,77,45,22,52,85,19,10,41,57,22,13
21,84,95,7,33,4,33,52,51,53,28,24,68,73,1,59,20,36,69,87,3,16,55,93,35,5,7,40,17,74,68,71,95,13,47,44,54,89,89,19,23
68,1,21,96,78,49,99,90,75,87,38,75,89,99,41,91,39,64,58,9,16,28,80,96,80,37,54,57,29,36,29,21,82,72,73,42,40,45,43,15,51
18,84,67,47,68,63,13,27,29,71,17,9,93,60,6,53,57,81,66,9,86,93,52,53,31,58,78,71,43,58,31,71,77,50,38,80,98,63,40,64,78
41,94,38,9,94,52,98,79,56,77,86,5,71,55,89,96,8,9,65,2,33,95,81,18,26,74,50,71,44,98,70,70,27,5,32,74,20,80,76,33,95
23,94,91,35,24,85,86,2,12,70,88,85,98,93,3,80,15,3,62,36,17,18,96,45,19,29,76,28,55,64,8,62,64,31,71,50,76,43,91,94,72
83,40,15,19,91,89,65,66,93,7,34,27,48,70,20,40,86,5,52,92,86,33,32,34,96,29,98,72,53,69,85,92,80,96,74,51,76,43,67,72,13
1,28,99,9,19,37,13,60,89,94,85,26,53,99,41,38,99,3,43,37,83,2,41,42,63,18,61,85,54,26,45,90,96,86,68,82,93,3,97,90,18
26,65,64,80,1,31,61,93,77,83,93,13,56,85,32,16,82,66,4,44,39,45,2,85,69,97,32,92,88,57,40,89,53,60,61,28,39,37,81,9,73
52,67,56,53,32,70,29,46,2,42,81,84,48,72,32,54,92,17,19,36,92,66,48,41,56,30,48,50,92,78,36,32,11,31,39,63,43,70,17,29,44
62,60,47,8,51,67,21,43,76,40,21,79,7,28,15,68,63,98,27,34,8,66,99,21,73,36,77,2,75,7,30,59,44,38,27,25,14,60,40,5,67
71,86,8,19,35,17,94,17,47,83,33,17,55,10,2,24,11,20,3,75,31,96,25,88,66,32,15,24,23,28,62,77,92,56,85,89,62,65,91,96,15
60,57,38,48,25,93,76,48,33,46,2,29,20,39,77,69,39,93,41,73,26,39,35,64,6,63,38,75,98,50,90,36,85,40,17,22,34,14,27,90,31
31,19,68,57,66,10,70,19,75,98,95,28,7,71,41,73,83,10,67,98,95,55,30,21,65,78,30,71,59,77,81,46,66,37,24,62,48,77,64,91,88
12,84,40,45,97,8,74,46,27,29,97,20,89,32,95,66,5,37,70,10,4,84,42,63,57,16,51,90,80,72,46,82,50,78,83,57,53,28,55,36,95
96,64,13,58,21,31,47,78,35,6,12,72,70,3,57,23,96,48,85,41,50,58,85,98,40,58,51,89,26,39,66,43,79,50,6,52,94,62,70,96,21
57,30,98,42,71,52,20,73,24,52,80,9,88,53,54,10,94,73,55,11,6,1,23,48,69,45,91,87,38,5,40,52,98,71,54,34,68,34,99,85,95

The initial sequence dependent setup time of each job processed on machine 2.
(Where rows denote jobs: 1 to 40 and columns denote jobs: 0 to 40.For example:The value of Sijk is in row j,column i+1.)
60,36,73,87,27,61,84,98,11,4,80,94,43,89,68,22,81,49,37,15,9,86,34,52,51,78,17,58,95,41,71,78,4,54,60,19,34,3,9,12,59
38,55,64,32,29,4,32,88,4,39,34,63,87,67,43,15,85,58,74,41,92,98,99,37,92,65,80,64,37,39,20,79,26,53,60,11,97,71,72,12,35
79,98,69,12,53,28,72,27,88,87,87,17,3,31,17,81,65,34,26,90,97,74,47,60,4,19,78,79,3,39,87,14,89,95,12,69,6,19,57,29,52
61,90,46,37,23,15,75,66,7,1,87,8,4,43,57,34,73,61,34,75,84,60,60,48,37,42,35,75,99,34,75,61,83,57,76,89,22,54,59,69,10
15,42,29,12,10,76,83,50,11,63,25,92,22,96,76,8,52,83,18,93,88,87,1,71,66,45,78,80,5,5,47,1,81,58,11,63,63,70,92,44,49
83,66,11,80,63,41,22,66,1,37,45,44,46,46,60,21,9,18,89,30,52,39,17,78,20,8,47,16,67,29,9,58,39,14,83,94,59,53,53,61,35
57,32,78,42,84,2,2,91,91,70,89,21,56,76,92,57,33,52,89,72,95,70,93,99,59,98,87,89,17,68,71,68,3,73,65,23,33,35,11,79,1
68,24,21,3,17,4,84,28,87,54,17,66,35,14,51,21,34,80,68,56,64,72,66,84,77,95,48,16,97,62,53,56,52,80,13,86,62,44,30,61,28
8,63,69,99,51,36,61,71,11,75,52,85,52,39,93,60,83,86,91,86,35,47,6,5,85,3,61,74,6,65,45,44,36,31,23,1,98,2,6,97,24
8,87,16,50,82,39,6,82,14,8,12,26,74,2,29,78,44,60,40,71,40,86,95,69,93,27,1,44,90,98,1,44,87,39,93,17,87,45,46,93,90
18,13,61,26,21,29,41,16,89,85,85,61,42,44,39,62,85,71,84,57,83,11,1,4,29,43,8,60,41,14,71,47,81,99,68,73,26,89,82,11,76
47,45,48,55,34,64,12,99,25,22,85,15,94,25,52,59,53,97,14,66,74,59,44,2,78,28,60,40,73,59,13,31,11,13,43,8,9,5,5,90,11
28,85,69,77,52,75,61,91,90,61,50,19,5,43,13,49,42,63,19,45,75,81,18,64,80,92,64,62,24,40,48,29,10,66,42,64,92,53,65,15,20
27,56,14,90,44,63,49,41,14,68,52,20,43,58,42,98,81,97,95,29,67,35,67,86,56,8,51,48,51,51,89,95,77,88,57,67,98,46,10,53,16
52,39,39,57,69,85,20,31,84,78,22,82,50,12,89,97,40,47,1,83,92,22,93,74,51,84,22,96,14,9,1,37,9,21,31,65,21,98,41,7,49
14,70,48,80,49,56,84,78,1,94,86,71,74,83,17,20,46,13,76,43,45,14,6,15,76,18,13,15,81,18,57,59,14,59,27,87,51,6,88,17,38
93,30,55,70,32,12,44,77,99,62,36,50,88,23,77,34,42,56,1,84,82,82,79,97,12,98,97,5,35,40,66,33,96,96,75,73,49,46,88,19,47
44,51,58,65,78,24,73,46,40,43,45,86,33,56,69,34,30,20,27,26,51,15,40,57,28,19,40,97,13,49,86,96,60,41,7,96,76,61,68,19,97
29,64,75,38,44,53,53,34,52,23,51,30,82,89,81,12,29,58,82,17,40,52,10,44,7,65,85,28,14,35,53,34,61,32,62,97,55,84,22,85,68
35,92,54,28,62,2,78,11,64,71,79,15,27,72,28,68,18,45,15,49,86,33,20,7,16,14,65,60,54,70,55,98,38,3,92,84,51,49,45,89,68
16,46,4,22,35,75,64,11,29,48,18,39,47,33,16,47,22,66,50,87,54,85,4,19,18,74,4,24,59,77,24,64,85,59,97,66,29,56,19,75,97
45,25,44,27,70,2,9,22,73,41,26,88,13,84,59,6,14,76,16,94,83,63,20,23,99,72,73,10,49,50,87,11,68,53,10,44,48,64,18,50,81
12,51,68,17,95,77,11,43,61,19,85,82,71,71,81,93,55,64,43,7,98,64,25,74,42,61,90,64,79,71,11,69,63,12,59,53,43,88,53,57,21
88,52,70,38,59,73,12,50,39,35,18,87,7,51,42,10,85,81,38,81,64,77,18,12,39,93,38,6,61,69,15,59,24,4,29,63,37,11,13,94,21
12,85,1,75,75,25,47,75,6,52,40,93,13,32,26,77,95,29,36,29,98,10,60,31,66,20,22,13,51,5,43,87,65,88,57,35,90,83,33,83,90
12,32,98,14,54,76,62,27,20,82,35,5,93,42,60,73,75,81,97,70,82,69,81,43,20,49,8,59,89,32,85,73,38,49,61,85,62,59,83,36,88
16,51,20,93,89,79,68,93,6,54,37,2,97,58,79,2,64,40,85,18,56,18,65,10,58,96,67,40,91,16,25,66,33,18,15,17,42,9,37,47,51
38,9,48,80,69,33,50,41,62,11,73,93,1,17,65,1,91,18,48,24,46,33,87,87,4,79,56,70,48,4,91,10,34,22,71,10,44,29,35,28,63
64,15,53,83,4,73,27,47,63,92,6,15,53,52,53,91,47,56,59,85,62,18,64,25,9,5,46,4,31,43,79,63,95,82,37,65,49,93,80,48,66
51,97,37,2,66,80,94,60,78,83,57,57,2,68,90,23,9,50,16,84,62,19,57,42,57,10,38,85,83,99,79,28,5,37,18,5,76,49,32,58,59
51,37,34,25,10,71,76,89,30,58,86,12,4,76,88,67,97,84,1,34,57,97,45,92,32,11,75,25,71,68,3,43,32,21,62,96,47,64,35,75,8
31,6,61,40,78,76,74,16,17,10,38,38,63,19,14,77,28,25,79,75,23,35,16,78,98,28,64,14,80,6,88,95,20,98,9,53,22,18,59,44,82
60,18,97,20,83,60,76,24,98,32,53,41,39,52,59,48,34,87,95,51,82,92,17,22,56,33,64,20,88,22,70,90,35,25,3,18,27,3,52,7,69
51,68,24,47,86,71,9,85,9,13,49,21,79,73,68,44,15,62,6,20,64,15,87,41,80,49,92,44,20,14,29,22,2,83,76,71,9,68,14,12,49
81,39,2,70,67,72,24,40,62,79,71,86,58,55,67,67,2,38,15,88,95,75,62,9,38,83,55,91,56,65,64,13,13,82,51,84,96,61,93,8,22
74,39,76,10,37,94,47,68,42,22,98,87,47,28,37,39,87,43,97,69,81,26,15,18,4,41,51,48,49,86,13,96,89,57,6,24,82,80,37,63,24
92,70,84,74,30,93,20,57,2,34,46,16,53,64,35,4,90,85,61,26,83,61,46,73,64,82,60,5,39,98,15,77,85,23,88,21,94,44,10,71,39
59,87,80,62,79,50,31,58,50,75,7,94,64,87,99,45,8,80,37,20,21,27,90,21,93,52,32,34,14,39,12,24,48,84,45,65,68,81,15,23,60
44,1,64,58,31,89,27,52,72,59,19,15,24,81,54,61,9,9,63,35,92,51,15,33,4,17,28,1,69,21,31,58,51,78,95,28,10,84,92,68,72
31,66,82,76,2,13,2,49,88,32,63,84,66,82,10,25,83,89,66,14,99,77,44,47,15,89,9,5,98,39,85,62,12,28,41,93,31,79,91,91,63

The initial sequence dependent setup time of each job processed on machine 3.
(Where rows denote jobs: 1 to 40 and columns denote jobs: 0 to 40.For example:The value of Sijk is in row j,column i+1.)
3,52,2,91,18,52,52,6,44,39,76,88,50,77,62,27,59,34,53,56,24,88,70,19,27,73,10,56,52,90,46,9,24,47,74,48,23,37,14,31,33
58,54,19,97,93,4,82,37,80,72,68,19,74,78,45,10,99,66,12,57,18,42,13,95,46,56,7,59,22,91,2,5,44,22,23,91,32,70,58,94,53
57,74,15,43,42,10,44,2,67,10,13,99,65,36,72,37,64,99,19,49,30,70,29,5,35,81,42,40,16,36,19,35,81,22,12,27,55,37,74,51,53
13,18,20,84,39,98,14,65,29,5,95,13,32,45,73,10,44,27,99,90,97,41,80,34,79,94,16,57,20,57,34,77,68,75,87,88,69,7,97,20,77
85,41,23,66,32,66,96,21,37,6,9,11,38,83,47,14,12,49,3,74,5,7,77,36,23,57,72,58,61,12,81,54,32,38,15,91,49,48,55,55,3
12,26,44,87,10,65,15,88,88,57,25,55,32,13,25,68,42,83,68,78,68,12,96,29,51,47,79,23,64,45,53,64,44,34,88,46,75,12,73,97,43
25,42,52,1,6,65,9,80,1,3,29,35,6,32,53,94,33,30,21,83,32,56,55,18,69,65,24,78,33,61,2,90,17,40,66,89,8,12,76,11,87
15,45,89,89,84,17,1,77,16,62,34,17,98,89,24,61,34,34,75,91,71,49,99,41,50,68,97,56,28,43,63,8,35,66,84,9,5,38,3,13,77
87,1,71,30,97,73,65,1,90,83,62,5,78,80,75,22,21,38,83,36,27,83,19,38,53,35,64,86,26,90,58,22,19,41,84,87,66,18,87,63,24
51,54,19,54,85,38,46,11,25,5,83,62,10,55,94,83,86,74,69,59,11,63,88,31,78,70,2,21,86,99,6,16,64,43,55,52,8,21,36,88,2
22,21,46,11,18,76,52,92,67,1,92,80,54,96,47,74,98,56,51,6,76,58,77,32,4,51,73,60,82,92,80,67,73,82,57,84,12,11,92,91,39
66,37,70,95,70,40,83,5,57,17,32,64,22,49,55,11,73,89,48,52,61,65,87,42,76,19,32,36,70,4,1,50,95,32,18,5,3,66,59,64,8
21,69,61,26,72,49,22,45,16,79,94,4,85,88,25,20,20,93,82,28,7,13,43,96,3,82,32,13,23,82,88,72,85,96,71,46,16,67,24,67,43
16,74,4,1,95,64,56,82,91,70,48,19,87,74,97,1,35,80,42,1,83,19,62,63,9,19,80,1,66,86,29,27,31,57,49,49,15,96,87,69,32
14,53,20,23,77,73,98,38,8,11,61,83,60,93,85,53,87,78,24,2,57,50,19,51,11,45,7,71,51,81,3,32,2,62,93,10,2,92,37,80,55
72,76,59,14,31,68,72,7,2,64,29,20,60,40,49,33,32,78,33,85,59,30,50,22,17,24,91,44,76,23,45,92,78,8,89,66,50,59,43,7,28
26,4,47,67,42,90,73,75,12,80,84,31,40,18,53,26,25,61,63,57,94,89,8,49,58,99,60,40,66,55,25,40,23,8,63,47,60,26,69,62,45
60,37,10,64,86,40,3,40,31,22,25,8,59,6,94,13,84,99,70,30,8,47,32,70,99,16,54,84,22,80,61,43,33,6,65,83,11,10,92,5,72
1,44,67,38,32,85,88,23,47,51,18,28,46,17,26,56,79,68,86,86,8,65,9,65,97,40,72,74,87,44,3,45,93,42,22,21,98,3,67,41,96
78,43,90,79,30,65,36,99,20,43,60,61,31,18,43,15,44,87,17,80,67,26,6,80,21,33,12,86,84,65,81,20,56,52,43,46,87,63,15,44,15
9,37,14,45,38,3,62,76,76,76,3,56,19,76,25,71,53,82,14,61,4,64,29,69,2,27,26,57,80,37,3,58,64,16,94,24,86,27,76,49,40
5,73,79,60,98,43,52,28,23,34,21,78,41,86,96,66,71,59,57,81,56,30,13,68,37,62,92,29,81,17,53,9,80,50,14,56,27,56,94,96,76
45,73,68,52,76,11,73,99,83,29,41,85,64,93,10,33,90,72,5,54,28,1,15,47,53,19,1,66,14,46,38,56,10,63,79,45,52,78,93,57,27
53,18,55,6,94,1,10,44,18,40,20,64,36,48,87,91,64,73,51,28,9,90,45,16,29,41,83,43,90,74,35,18,39,42,96,85,68,85,62,15,33
89,64,33,51,35,54,62,99,14,26,38,21,51,61,90,95,37,59,50,7,87,75,66,19,85,86,80,7,42,70,87,27,66,54,73,90,18,17,2,16,13
90,20,87,83,46,21,18,72,54,20,2,76,80,53,59,72,15,28,54,79,46,23,93,45,84,79,36,26,85,75,45,48,93,74,46,27,92,52,26,98,90
65,22,84,91,18,36,25,88,10,59,33,26,89,31,81,17,55,93,29,64,47,75,9,49,46,50,57,18,72,36,39,72,42,78,81,3,85,42,64,44,21
78,25,23,66,78,55,69,60,54,64,68,52,24,25,30,48,89,52,75,81,27,70,95,8,48,17,35,26,75,54,94,90,28,32,25,68,38,75,86,95,95
43,94,85,2,71,16,51,51,28,43,17,81,54,47,88,74,11,23,1,19,13,82,36,35,13,52,31,23,12,96,92,93,78,77,72,87,28,26,4,42,69
45,1,2,12,36,64,53,44,30,32,96,92,1,15,9,42,49,40,63,24,91,65,38,99,39,44,8,29,68,78,25,19,92,1,70,4,25,7,51,81,85
14,76,6,60,64,73,35,16,17,15,77,32,17,33,90,18,67,41,94,33,65,31,24,92,70,60,74,97,16,74,95,96,57,63,9,54,20,66,39,66,50
25,68,55,10,36,80,54,76,21,65,40,22,77,70,97,2,61,92,33,26,10,60,88,44,80,39,55,44,2,64,36,48,93,9,31,29,12,96,76,57,79
65,73,42,21,85,78,57,20,25,52,41,42,10,67,6,52,77,48,6,43,70,53,87,93,91,73,62,15,84,68,62,49,86,51,29,90,61,43,3,44,47
50,60,31,69,25,88,91,46,11,42,48,37,70,83,42,67,37,41,40,61,30,8,16,94,59,28,20,37,98,29,79,55,74,92,45,47,60,63,76,24,58
83,40,63,71,4,76,51,75,44,25,85,6,26,58,63,69,79,51,59,3,89,58,15,94,56,86,74,5,21,46,87,26,82,35,33,66,45,76,76,80,37
23,66,54,53,4,21,23,85,93,4,55,56,2,1,91,11,84,86,19,1,2,44,84,79,85,43,92,86,81,23,17,93,2,99,61,17,1,46,21,79,12
2,44,34,91,60,28,17,2,69,42,70,81,46,93,36,18,6,91,49,37,42,11,39,86,50,62,79,76,83,19,62,96,10,49,23,68,42,17,63,81,39
6,40,88,29,34,20,10,82,53,14,66,71,78,7,19,42,48,95,70,15,47,38,94,2,69,94,91,77,47,65,14,92,54,49,11,50,80,85,48,54,58
11,19,91,61,33,68,45,83,5,20,81,35,6,78,93,61,91,22,81,11,40,57,16,33,40,69,94,43,8,3,47,90,84,21,35,57,77,19,89,52,36
13,33,45,13,57,79,29,30,92,97,6,92,87,36,31,32,51,84,26,48,63,59,38,13,81,81,92,85,2,82,66,34,70,83,44,5,5,98,61,63,25

The initial sequence dependent setup time of each job processed on machine 4.
(Where rows denote jobs: 1 to 40 and columns denote jobs: 0 to 40.For example:The value of Sijk is in row j,column i+1.)
86,37,74,6,54,76,43,65,20,13,23,95,23,53,34,9,41,37,34,94,6,14,73,63,14,44,6,56,87,65,20,36,12,92,31,77,68,3,49,15,35
3,9,3,4,93,25,70,47,19,74,23,17,22,28,1,84,90,32,13,1,39,73,14,50,99,49,26,87,93,81,68,60,27,6,21,24,26,93,46,42,11
98,17,94,52,36,82,88,98,93,42,5,62,98,63,98,57,45,59,92,30,14,18,87,40,95,36,44,26,34,12,65,72,43,10,58,92,82,51,4,10,9
2,80,26,83,32,95,96,82,46,78,28,87,88,82,51,92,14,57,40,43,10,84,50,44,4,40,36,7,64,5,37,67,87,4,45,22,28,64,11,24,27
63,17,75,94,41,45,90,74,92,99,56,10,4,63,46,29,8,52,94,33,26,44,99,69,16,89,84,96,38,73,40,87,97,65,77,84,7,33,9,72,85
7,36,61,46,49,68,10,3,16,24,2,64,1,94,24,13,53,87,34,52,92,15,31,55,19,87,51,75,54,77,13,64,69,93,15,88,29,69,47,63,54
79,8,89,44,2,70,95,76,51,89,31,53,76,23,61,46,1,76,43,61,31,92,19,29,50,36,72,24,7,53,1,43,95,38,54,6,45,12,16,3,8
73,39,2,34,75,19,52,96,27,55,16,89,56,72,32,51,23,8,85,94,39,3,89,99,39,58,46,61,53,47,25,66,90,23,71,88,65,23,81,93,45
26,72,50,55,51,95,85,92,95,75,64,24,28,83,59,91,54,82,54,96,83,85,67,5,4,23,66,62,86,65,34,82,89,14,7,99,23,43,94,41,23
25,84,63,50,97,88,84,26,43,99,77,87,97,79,76,8,34,73,74,2,98,69,76,21,13,93,25,48,36,95,2,32,72,79,64,80,76,71,97,3,63
4,15,75,43,29,30,83,12,98,93,68,9,16,31,67,81,20,27,73,61,40,77,60,73,1,7,53,84,96,80,40,33,94,44,35,77,72,14,81,55,82
67,76,17,80,30,54,19,43,56,42,47,53,94,30,84,41,95,93,84,64,90,9,82,3,33,69,71,36,91,70,14,70,9,83,77,55,72,42,66,10,88
16,45,97,69,50,44,70,15,97,36,38,8,58,59,27,25,76,15,32,13,41,14,93,6,43,7,74,66,55,94,18,37,72,60,64,26,77,9,90,26,30
17,29,71,3,67,53,40,61,39,52,33,25,20,72,50,94,63,73,38,97,70,62,71,9,67,17,42,64,28,48,68,85,37,81,13,39,68,99,9,96,12
32,45,72,95,21,92,7,37,42,68,11,18,85,17,1,25,53,29,61,67,79,48,99,60,52,35,1,27,93,78,99,85,20,51,49,96,43,39,11,28,8
12,76,87,71,43,87,20,39,51,44,49,48,3,7,67,72,73,67,98,89,44,22,30,76,73,75,4,97,11,50,25,55,93,27,93,88,56,63,32,69,20
12,87,88,85,2,47,42,51,47,70,15,15,30,51,24,18,64,53,72,38,47,3,39,49,41,68,7,52,20,81,2,81,7,11,16,34,47,68,57,71,54
2,46,50,87,78,38,66,87,97,58,13,36,27,59,21,80,98,76,34,48,76,23,65,78,39,16,44,60,18,35,78,87,12,19,45,67,3,75,21,3,52
88,74,9,64,28,9,79,38,53,32,71,66,96,84,95,49,76,3,28,63,65,43,64,30,33,79,64,43,70,82,47,80,56,30,33,19,36,59,87,13,60
77,94,63,63,3,41,84,58,95,46,78,4,87,6,88,78,64,46,6,38,96,18,26,92,90,33,42,51,53,31,98,18,49,50,88,44,97,35,19,59,95
44,89,13,75,39,39,16,43,95,60,32,70,48,88,33,41,60,59,27,90,35,81,14,27,75,41,84,8,67,31,8,23,35,81,34,63,57,52,47,40,81
23,23,78,60,63,77,49,84,7,64,24,58,72,61,16,83,87,32,37,44,74,19,79,47,97,4,23,38,79,90,83,62,36,49,88,13,86,71,97,4,96
5,62,72,65,56,75,91,80,22,56,58,57,69,36,35,57,16,75,45,18,42,88,22,62,65,71,54,34,62,12,25,43,20,31,10,63,19,87,95,29,50
99,17,49,15,81,95,17,59,17,88,12,89,70,20,13,32,75,47,50,78,28,14,34,19,73,58,35,27,51,16,58,44,28,62,79,34,21,99,42,75,44
36,56,33,88,34,42,52,71,96,41,68,74,6,6,85,78,82,17,82,68,76,45,21,26,54,51,52,51,96,38,74,94,16,81,33,88,46,85,18,85,11
9,80,40,86,17,63,99,87,30,92,48,73,49,90,42,22,16,60,42,91,33,99,74,74,84,64,2,77,8,54,73,11,90,42,47,98,1,19,29,35,9
97,87,79,43,42,36,65,69,78,34,74,83,53,16,61,3,82,66,78,87,26,67,39,93,3,35,55,37,35,87,14,22,26,70,88,56,91,35,32,20,62
5,28,43,97,76,44,88,74,39,59,25,6,3,1,44,81,86,41,45,54,77,66,58,2,95,2,3,78,31,70,3,65,65,87,40,25,72,35,98,65,69
31,42,72,89,57,48,46,17,81,64,38,36,79,66,50,77,37,2,13,18,74,60,98,39,2,54,34,59,33,46,14,20,84,72,97,67,2,48,98,8,63
59,47,56,38,42,63,27,25,26,3,14,71,60,39,95,73,18,73,4,80,64,66,30,51,99,68,29,97,81,79,26,80,32,18,76,63,5,61,76,66,17
27,97,47,86,94,43,13,50,81,82,97,71,74,70,49,89,47,20,8,57,46,91,15,5,45,66,82,12,22,35,62,41,57,94,86,17,84,18,5,29,18
42,8,29,8,56,80,78,66,40,40,53,11,75,17,5,92,68,16,76,26,45,77,63,64,72,96,35,71,25,57,2,93,1,40,31,66,1,52,44,15,10
25,84,27,71,67,75,33,4,53,3,60,77,76,83,73,66,36,15,19,16,97,47,27,66,52,42,14,69,98,74,92,84,9,76,68,72,11,66,3,64,86
86,59,16,24,57,58,13,44,49,67,21,39,63,75,32,34,38,72,41,19,23,31,9,64,67,17,82,16,56,92,66,33,69,72,75,9,86,97,67,92,27
